row_index,time,injection_ec,net_flow,tl_interval_flow,tl_bottom_flow,tl_collar_flow,tl_interval_ec,tl_bottom_ec,tl_interval_pressure,tl_bottom_pressure,tl_packer_pressure,tl_tec_int_u,tl_tec_int_l,tl_tec_bot_u,tl_tec_bot_l,tn_interval_flow,tn_bottom_flow,tn_collar_flow,tn_interval_ec,tn_bottom_ec,tn_interval_pressure,tn_bottom_pressure,tn_packer_pressure,tn_tec_int_u,tn_tec_int_l,tn_tec_bot_u,tn_tec_bot_l,tc_interval_flow,tc_bottom_flow,tc_collar_flow,tc_interval_ec,tc_bottom_ec,tc_interval_pressure,tc_bottom_pressure,injection_pressure,tc_packer_pressure,tc_tec_int_u,tc_tec_int_l,tc_tec_bot_u,tc_tec_bot_l,tu_interval_flow,tu_bottom_flow,tu_collar_flow,tu_interval_ec,tu_bottom_ec,tu_interval_pressure,tu_bottom_pressure,pt_403,tu_packer_pressure,tu_tec_int_u,tu_tec_int_l,tu_tec_bot_u,tu_tec_bot_l,ts_interval_flow,ts_bottom_flow,ts_collar_flow,ts_interval_ec,ts_bottom_ec,ts_interval_pressure,ts_bottom_pressure,pt_503,pt_504,ts_packer_pressure,tl_packer_center_depth,tn_packer_center_depth,tc_packer_center_depth,ts_packer_center_depth
1564,2025-02-12 13:00:00,0.680203,0.374625,0.548881,0.256775,0.321229,0.935265,0.999974,0.000313,0.192825,0.374525,0.368893,0.102732,0.254709,0.086459,0.000834,0.002032,0.85625,0.571876,0.527413,0.000645,0.261301,0.000874,0.990824,0.987893,0.989666,0.970987,0.004676,0.409034,0.871918,0.512473,0.976387,0.974352,0.217898,0.974367,0.975591,0.755471,0.67222,0.675906,0.863591,0.148925,0.289799,0.178913,0.997795,1.0,0.791609,0.00233,0.792815,0.732693,0.205109,0.247527,0.164833,0.485641,0.397202,0.49105,0.057465,0.031108,0.104183,0.000323,0.006205,0.000463,0.538489,0.000392,1.0,0.0,0.0,0.0
1565,2025-02-12 14:00:00,0.650523,0.374645,0.674126,0.211043,0.320844,0.935232,0.999854,0.000325,0.191422,0.370731,0.36643,0.101305,0.252205,0.083961,0.000909,0.00227,0.856776,0.571519,0.527674,0.000643,0.259314,0.000828,0.99007,0.987383,0.988975,0.970867,0.005013,0.410652,0.879964,0.51285,0.976187,0.974257,0.215827,0.974282,0.976061,0.75558,0.672013,0.675624,0.861573,0.160162,0.364631,0.1725,0.997815,1.0,0.791579,0.002342,0.792708,0.732629,0.242423,0.293046,0.2036,0.52257,0.344282,0.459317,0.071264,0.031674,0.104578,0.00033,0.006404,0.000371,0.57341,0.000382,1.0,0.0,0.0,0.0
1566,2025-02-12 15:00:00,0.683109,0.37442,0.706321,0.172764,0.320461,0.935255,0.999853,0.000371,0.190485,0.375814,0.369223,0.102947,0.254942,0.086867,0.000756,0.002355,0.858313,0.571349,0.527645,0.000653,0.25969,0.000768,0.990424,0.987611,0.989079,0.97101,0.00499,0.407758,0.874686,0.515845,0.975984,0.974165,0.214551,0.974374,0.975425,0.755446,0.672069,0.67565,0.86048,0.167953,0.405224,0.237935,0.997788,1.0,0.791579,0.002294,0.792849,0.732745,0.276217,0.33779,0.244039,0.552266,0.237835,0.641985,0.058305,0.03117,0.104021,0.000339,0.006194,0.000449,0.549403,0.000336,1.0,0.0,0.0,0.0
1567,2025-02-12 16:00:00,0.680546,0.374347,0.628975,0.190718,0.320093,0.935266,0.999838,0.000366,0.191137,0.374492,0.369642,0.103125,0.255446,0.086954,0.000995,0.002703,0.858531,0.571396,0.527712,0.000629,0.258982,0.000785,0.989919,0.986861,0.988329,0.969853,0.003706,0.416577,0.881522,0.510623,0.976327,0.974244,0.214481,0.974349,0.976343,0.755298,0.671866,0.675467,0.861392,0.157315,0.320508,0.199783,0.99775,1.0,0.791608,0.002342,0.792893,0.732605,0.323158,0.390436,0.286523,0.596741,0.364355,0.587063,0.057233,0.029965,0.10417,0.000326,0.006083,0.000448,0.58393,0.0004,1.0,0.0,0.0,0.0
1568,2025-02-12 17:00:00,0.685524,0.374212,0.707499,0.245596,0.320637,0.935174,0.999851,0.000304,0.191021,0.37745,0.369745,0.103193,0.255536,0.087306,0.000806,0.002553,0.857718,0.571653,0.527701,0.00064,0.26416,0.00082,0.991379,0.988615,0.990009,0.972503,0.003857,0.412771,0.867649,0.505501,0.976664,0.974088,0.212615,0.974143,0.975309,0.755753,0.672066,0.675679,0.863115,0.159937,0.347688,0.182391,0.997768,1.0,0.791468,0.002352,0.792709,0.73238,0.322214,0.390166,0.283725,0.59616,0.282238,0.662327,0.060384,0.031245,0.104243,0.000331,0.005896,0.000492,0.579731,0.000422,1.0,0.0,0.0,0.0
1569,2025-02-12 18:00:00,0.688969,0.374591,0.683942,0.210366,0.321419,0.935223,0.99977,0.000257,0.190668,0.371729,0.369766,0.103169,0.255627,0.08672,0.000598,0.002344,0.859216,0.571437,0.527861,0.00063,0.260735,0.00081,0.990681,0.987836,0.98925,0.971589,0.003898,0.413957,0.885761,0.520548,0.976531,0.97431,0.21523,0.974361,0.975427,0.755515,0.671836,0.675363,0.863722,0.163458,0.370279,0.198804,0.997767,1.0,0.791423,0.002311,0.792795,0.732205,0.398457,0.482987,0.36103,0.66777,0.339416,0.652563,0.068596,0.031138,0.103942,0.00033,0.005847,0.000545,0.531023,0.000432,1.0,0.0,0.0,0.0
1570,2025-02-12 19:00:00,0.672642,0.374467,0.758147,0.159892,0.322346,0.935198,0.99978,0.000271,0.190765,0.376692,0.370059,0.103361,0.255896,0.087477,0.000854,0.002259,0.859968,0.57124,0.527983,0.000644,0.255806,0.000782,0.991436,0.988849,0.990167,0.972795,0.004659,0.409171,0.889914,0.515862,0.976237,0.974197,0.214569,0.974154,0.975936,0.756097,0.671786,0.675224,0.86466,0.158589,0.377691,0.202717,0.997753,1.0,0.79127,0.002264,0.792859,0.731983,0.321415,0.388742,0.284227,0.593568,0.318735,0.599675,0.066769,0.032302,0.104215,0.000335,0.006291,0.000642,0.546766,0.000412,1.0,0.0,0.0,0.0
1571,2025-02-12 20:00:00,0.692198,0.374566,0.851197,0.085705,0.322314,0.935188,0.999717,0.00028,0.190092,0.37759,0.370196,0.103433,0.256014,0.087503,0.000991,0.002459,0.858454,0.572123,0.527827,0.000636,0.25532,0.000763,0.991693,0.988833,0.990111,0.972192,0.005257,0.407279,0.88654,0.514615,0.976009,0.97474,0.223288,0.974521,0.975833,0.75509,0.670521,0.673856,0.863937,0.152071,0.337804,0.2125,0.997746,1.0,0.791175,0.002236,0.792862,0.731847,0.357768,0.436185,0.323997,0.627371,0.167275,0.62856,0.060678,0.030641,0.104523,0.000354,0.006134,0.000643,0.544285,0.000308,1.0,0.0,0.0,0.0
1572,2025-02-12 21:00:00,0.6771,0.374316,0.969768,0.088076,0.321889,0.935188,0.999792,0.000282,0.191508,0.372044,0.370578,0.1036,0.25657,0.087272,0.00092,0.002216,0.857991,0.572147,0.528,0.000618,0.255693,0.000814,0.991811,0.989112,0.990384,0.972956,0.003543,0.40418,0.87584,0.512208,0.976148,0.974871,0.221876,0.974432,0.975879,0.755099,0.670066,0.67333,0.864132,0.172672,0.238263,0.206087,0.997738,1.0,0.791346,0.002274,0.793147,0.731818,0.403469,0.4885,0.364932,0.672005,0.14781,0.70057,0.06721,0.031176,0.104222,0.000345,0.006007,0.000515,0.523938,0.00028,1.0,0.0,0.0,0.0
1573,2025-02-12 22:00:00,0.683865,0.374506,0.910483,0.090447,0.321678,0.93517,0.999667,0.000271,0.191457,0.377206,0.370722,0.103795,0.256699,0.087981,0.000873,0.002039,0.857331,0.571276,0.528496,0.000625,0.253982,0.000784,0.991842,0.989536,0.99085,0.974249,0.001632,0.408852,0.874023,0.519229,0.976602,0.974705,0.227616,0.97427,0.976168,0.754511,0.669438,0.672657,0.86472,0.154094,0.092834,0.200217,0.997748,1.0,0.791667,0.002204,0.793697,0.732586,0.39996,0.487299,0.368839,0.668251,0.176399,0.65419,0.071285,0.031401,0.104162,0.000344,0.006011,0.000531,0.543546,0.000358,1.0,0.0,0.0,0.0
1574,2025-02-12 23:00:00,0.6926,0.374505,0.91755,0.211721,0.321446,0.935153,0.999628,0.000247,0.190542,0.372098,0.37131,0.103869,0.257022,0.087648,0.000657,0.001709,0.858814,0.571329,0.527672,0.000607,0.259908,0.000781,0.992135,0.989705,0.991152,0.975206,0.001928,0.402562,0.897528,0.513643,0.976848,0.974402,0.227036,0.973922,0.975279,0.754028,0.669328,0.672616,0.864808,0.185407,0.097776,0.230652,0.997754,1.0,0.791984,0.0022,0.793731,0.735753,0.405536,0.488062,0.372334,0.676905,0.164234,0.633849,0.061245,0.032106,0.103788,0.000338,0.006208,0.000544,0.57768,0.000328,1.0,0.0,0.0,0.0
1575,2025-02-13 00:00:00,0.823718,0.374793,1.0,0.257453,0.321359,0.935306,0.999682,0.00022,0.190172,0.377245,0.371947,0.104114,0.257582,0.089033,0.000374,0.001318,0.859174,0.570803,0.531046,0.000621,0.259147,0.000742,0.992258,0.990049,0.991468,0.975902,0.001324,0.420133,0.836501,0.542112,0.97687,0.974528,0.226443,0.974389,0.975313,0.754148,0.668872,0.671938,0.865465,0.155143,0.002471,0.003152,0.99796,1.0,0.79196,0.002332,0.794337,0.736001,0.402714,0.493373,0.378376,0.675453,0.0,0.690806,0.006112,0.042249,0.109418,0.000345,0.006423,0.000541,0.417528,0.000416,1.0,0.0,0.0,0.0
1576,2025-02-13 00:00:00,0.690151,0.37487,0.86651,0.146003,0.321967,0.935191,0.999653,0.00023,0.18922,0.375726,0.371764,0.104011,0.257335,0.088201,0.000684,0.001406,0.85811,0.571075,0.527726,0.000605,0.257326,0.00077,0.991946,0.990044,0.99144,0.975568,0.00126,0.397343,0.88155,0.512116,0.97686,0.97431,0.230911,0.973925,0.975339,0.754468,0.669099,0.672369,0.86539,0.167204,0.071303,0.195543,0.997802,1.0,0.792084,0.002229,0.793901,0.73619,0.405307,0.490525,0.370121,0.673959,0.066302,0.652563,0.05675,0.031626,0.104174,0.00034,0.00623,0.000438,0.513306,0.000403,1.0,0.0,0.0,0.0
1577,2025-02-13 01:00:00,0.662629,0.374623,0.940715,0.205623,0.321425,0.935186,0.999618,0.000214,0.190562,0.370166,0.372274,0.104001,0.257627,0.087803,0.000707,0.001689,0.858949,0.571831,0.528267,0.000606,0.254473,0.000808,0.99254,0.990049,0.99165,0.976021,0.000395,0.40222,0.886482,0.516381,0.976846,0.974126,0.232437,0.973755,0.975857,0.754019,0.669606,0.673112,0.864675,0.150498,0.12425,0.214565,0.997766,1.0,0.792285,0.002203,0.793818,0.736513,0.329104,0.396361,0.289639,0.602407,0.238443,0.689992,0.069037,0.031198,0.103377,0.000346,0.006355,0.000384,0.508297,0.000351,1.0,0.0,0.0,0.0
1578,2025-02-13 02:00:00,0.653392,0.374608,0.933647,0.118902,0.321544,0.935187,0.999618,0.000172,0.191096,0.375628,0.369644,0.10263,0.254978,0.085958,0.000546,0.002093,0.859295,0.571833,0.528093,0.00061,0.247374,0.000838,0.992926,0.989846,0.990854,0.974968,0.001371,0.405182,0.875667,0.510445,0.977014,0.973762,0.221509,0.97377,0.975272,0.75477,0.670863,0.674434,0.863795,0.158888,0.097423,0.209348,0.997777,1.0,0.792414,0.002282,0.793966,0.73681,0.363646,0.440639,0.327659,0.633813,0.427616,0.623678,0.061686,0.03148,0.104422,0.000353,0.006257,0.000574,0.554876,0.000366,1.0,0.0,0.0,0.0
1579,2025-02-13 03:00:00,0.668933,0.374508,0.913624,0.105352,0.321555,0.935219,0.999548,0.00018,0.189982,0.375772,0.370395,0.102793,0.255396,0.086164,0.000627,0.00212,0.857803,0.571838,0.527735,0.000617,0.246728,0.00086,0.992853,0.990104,0.991016,0.975219,0.001679,0.408236,0.88504,0.515404,0.976997,0.974044,0.214249,0.973933,0.975109,0.754786,0.671118,0.674659,0.861731,0.150049,0.133074,0.209674,0.997806,1.0,0.792549,0.002321,0.79408,0.737023,0.367988,0.443575,0.329114,0.63809,0.379562,0.576078,0.06511,0.031475,0.104371,0.000349,0.006706,0.00058,0.552085,0.000338,1.0,0.0,0.0,0.0
1580,2025-02-13 04:00:00,0.677718,0.37451,0.89203,0.072493,0.321046,0.935202,0.999589,0.000226,0.189451,0.371433,0.373499,0.104247,0.258139,0.088119,0.000933,0.001516,0.85655,0.571926,0.527722,0.00062,0.254484,0.00087,0.994227,0.990882,0.991818,0.976723,0.001243,0.406368,0.883685,0.515708,0.976682,0.973969,0.216648,0.973736,0.974757,0.755513,0.671506,0.675046,0.863612,0.168702,0.11366,0.200543,0.997793,1.0,0.792805,0.002324,0.794159,0.737249,0.367216,0.439741,0.326539,0.636591,0.527981,0.525631,0.067777,0.032034,0.104518,0.000357,0.006646,0.0006,0.530736,0.000459,1.0,0.0,0.0,0.0
1581,2025-02-13 05:00:00,0.68549,0.374736,0.82764,0.0,0.321184,0.935175,0.999562,0.000226,0.187205,0.377158,0.373682,0.104417,0.258252,0.088707,0.000655,0.001361,0.855986,0.571671,0.527964,0.000607,0.258771,0.00089,0.994513,0.991108,0.991804,0.976795,0.001679,0.404704,0.881377,0.514522,0.976517,0.973743,0.214568,0.973707,0.974964,0.754937,0.671248,0.674808,0.862998,0.166754,0.223791,0.222174,0.997799,1.0,0.79293,0.002429,0.794269,0.737495,0.283419,0.341812,0.247796,0.557351,0.467153,0.543124,0.061434,0.030039,0.104513,0.000338,0.006305,0.000571,0.521004,0.000452,1.0,0.0,0.0,0.0
1582,2025-02-13 06:00:00,0.674267,0.374617,0.750294,0.061992,0.320491,0.935193,0.999483,0.000191,0.188859,0.370971,0.374741,0.104542,0.258832,0.088392,0.000345,0.001486,0.857763,0.571108,0.52825,0.000609,0.253411,0.000898,0.99393,0.990879,0.991173,0.976411,0.002155,0.396363,0.879359,0.508073,0.976644,0.9734,0.215246,0.973541,0.975474,0.755732,0.671993,0.675662,0.858652,0.158064,0.281327,0.2025,0.997776,1.0,0.793058,0.002435,0.794413,0.737705,0.331925,0.397508,0.288803,0.602845,0.297445,0.602522,0.06511,0.030169,0.10423,0.000325,0.005893,0.000482,0.503304,0.000383,1.0,0.0,0.0,0.0
1583,2025-02-13 07:00:00,0.689962,0.374588,0.807617,0.129404,0.320274,0.935215,0.999512,0.000189,0.189054,0.375014,0.372225,0.103088,0.256124,0.086606,0.00036,0.001689,0.858041,0.571997,0.528004,0.000628,0.246032,0.000898,0.993851,0.990581,0.991282,0.976816,0.00359,0.397252,0.893145,0.515585,0.976619,0.97318,0.220075,0.973321,0.975058,0.754926,0.671297,0.674902,0.859048,0.174845,0.270738,0.19087,0.997805,1.0,0.793139,0.002399,0.794398,0.737906,0.328243,0.394924,0.285732,0.599408,0.296837,0.601302,0.054062,0.03037,0.104862,0.000315,0.006059,0.000525,0.542568,0.000398,1.0,0.0,0.0,0.0
1584,2025-02-13 08:00:00,0.663957,0.374566,0.85159,0.13042,0.321044,0.935263,0.999517,0.000201,0.188279,0.375505,0.375073,0.10475,0.258886,0.088841,0.000484,0.001758,0.858159,0.57133,0.528158,0.000612,0.24775,0.000906,0.994893,0.991405,0.992296,0.978066,0.003729,0.39634,0.873273,0.51038,0.976195,0.973933,0.220523,0.973809,0.976342,0.755649,0.671724,0.675183,0.86168,0.176418,0.321567,0.215761,0.997791,1.0,0.793271,0.002387,0.794616,0.738152,0.357578,0.438797,0.329326,0.626975,0.228102,0.564687,0.061707,0.030707,0.104082,0.000325,0.00583,0.000437,0.477257,0.000326,1.0,0.0,0.0,0.0
1585,2025-02-13 09:00:00,0.6488,0.374599,0.67766,0.139228,0.321585,0.935218,0.999416,0.000149,0.187643,0.375145,0.372916,0.103366,0.256696,0.086613,0.000492,0.001626,0.858247,0.571228,0.527458,0.000596,0.242469,0.00087,0.993234,0.989837,0.990574,0.975858,0.004798,0.394426,0.892279,0.511454,0.975859,0.973404,0.220988,0.973496,0.976286,0.754469,0.670595,0.674178,0.860797,0.175069,0.159195,0.193478,0.997769,1.0,0.793454,0.002361,0.794779,0.738262,0.289242,0.349134,0.2491,0.562615,0.172141,0.585435,0.061308,0.03047,0.103663,0.00032,0.005357,0.000551,0.507551,0.000357,1.0,0.0,0.0,0.0
1586,2025-02-13 10:00:00,0.6862,0.374459,0.713388,0.20935,0.321934,0.935246,0.999433,0.000165,0.187493,0.375637,0.37568,0.104895,0.259487,0.089032,0.000699,0.001644,0.85708,0.571203,0.527573,0.000595,0.247862,0.000813,0.994815,0.991497,0.992242,0.978348,0.00395,0.397821,0.884636,0.51865,0.976299,0.973114,0.22535,0.973278,0.975245,0.756507,0.67248,0.676058,0.863489,0.178141,0.193788,0.181848,0.997715,1.0,0.793696,0.002293,0.794973,0.738354,0.365356,0.441705,0.327676,0.633111,0.266423,0.513832,0.062106,0.03184,0.104328,0.000306,0.005418,0.000536,0.533336,0.000414,1.0,0.0,0.0,0.0
1587,2025-02-13 11:00:00,0.697083,0.374561,0.830389,0.169377,0.321482,0.935173,0.999452,0.000169,0.186618,0.376082,0.375675,0.105087,0.259902,0.089377,0.00078,0.0017,0.857418,0.570924,0.528518,0.000578,0.243445,0.000855,0.99417,0.990718,0.991604,0.977734,0.00395,0.401673,0.878897,0.511876,0.97642,0.97322,0.22653,0.973218,0.974809,0.755784,0.671842,0.675397,0.862557,0.190351,0.249559,0.201087,0.997781,1.0,0.793776,0.002381,0.795062,0.738569,0.367982,0.444027,0.329783,0.636934,0.319343,0.759967,0.059019,0.031482,0.104204,0.000328,0.005558,0.000446,0.499631,0.000356,1.0,0.0,0.0,0.0
1588,2025-02-13 12:00:00,0.700485,0.374637,0.834315,0.194783,0.32054,0.935185,0.999358,0.000152,0.187162,0.374019,0.36997,0.102167,0.254537,0.084399,0.000709,0.001837,0.856339,0.570562,0.528159,0.000557,0.237371,0.000928,0.993592,0.990065,0.990968,0.976874,0.003712,0.402744,0.890693,0.511069,0.976055,0.973365,0.226311,0.973405,0.975446,0.7554,0.671462,0.675001,0.86222,0.185932,0.243911,0.219022,0.997762,1.0,0.794178,0.002319,0.795481,0.73873,0.327304,0.393385,0.288909,0.596118,0.399635,0.624898,0.059061,0.03212,0.105016,0.00032,0.00551,0.000517,0.547935,0.000329,1.0,0.0,0.0,0.0
1589,2025-02-13 13:00:00,0.66261,0.374703,0.830781,0.25271,0.319644,0.93516,0.999333,0.000166,0.187103,0.377018,0.375645,0.105266,0.260213,0.089636,0.000945,0.002308,0.85715,0.571642,0.528103,0.000572,0.230976,0.000923,0.995352,0.991779,0.992525,0.978365,0.003416,0.405,0.891472,0.507771,0.976325,0.973074,0.220743,0.973172,0.974222,0.755912,0.672003,0.675544,0.863429,0.163383,0.327215,0.188587,0.997754,1.0,0.794367,0.002334,0.79575,0.738976,0.326947,0.393405,0.289466,0.597253,0.397202,0.62083,0.06826,0.031772,0.104217,0.000323,0.005941,0.00052,0.532072,0.000322,1.0,0.0,0.0,0.0
1590,2025-02-13 14:00:00,0.67731,0.374652,0.802513,0.271003,0.31909,0.935192,0.99936,0.000175,0.185794,0.376385,0.375694,0.105402,0.260414,0.089571,0.000798,0.002086,0.858882,0.571265,0.528308,0.000574,0.226941,0.000838,0.995575,0.99189,0.992565,0.977773,0.002707,0.400761,0.891529,0.513209,0.976782,0.973097,0.219699,0.973051,0.974022,0.756873,0.672469,0.675967,0.865029,0.162559,0.306742,0.186196,0.997762,1.0,0.79455,0.002348,0.795875,0.739056,0.405553,0.489769,0.370467,0.671451,0.324818,0.745728,0.069688,0.031092,0.103854,0.00033,0.006136,0.000406,0.590585,0.000291,1.0,0.0,0.0,0.0
1591,2025-02-13 15:00:00,0.678568,0.374463,0.862583,0.214092,0.319795,0.93517,0.99935,0.000153,0.186309,0.374873,0.375792,0.105465,0.260645,0.089572,0.000908,0.001893,0.858212,0.57158,0.527788,0.000564,0.229284,0.000778,0.995492,0.991607,0.992595,0.977763,0.004339,0.399827,0.873389,0.512812,0.976892,0.973322,0.224555,0.973223,0.974605,0.757091,0.672499,0.676018,0.864977,0.163158,0.308154,0.200652,0.997741,1.0,0.794762,0.002358,0.796085,0.739095,0.405033,0.488581,0.370082,0.67013,0.30292,0.653377,0.069457,0.032731,0.104623,0.000332,0.005954,0.000416,0.541995,0.000349,1.0,0.0,0.0,0.0
1592,2025-02-13 16:00:00,0.70131,0.374624,0.881822,0.331978,0.320525,0.935088,0.999262,0.000134,0.183576,0.377328,0.375841,0.105587,0.260743,0.089961,0.000782,0.001453,0.857669,0.57098,0.528288,0.000567,0.223682,0.000741,0.994703,0.990779,0.991729,0.976428,0.003061,0.39985,0.893692,0.506671,0.976797,0.973388,0.231186,0.973313,0.974547,0.754538,0.668363,0.671356,0.86348,0.167803,0.397812,0.224348,0.997681,1.0,0.795092,0.002235,0.796525,0.73906,0.362216,0.442198,0.330953,0.627989,0.347324,0.550041,0.070066,0.030967,0.103603,0.000362,0.005728,0.000507,0.539014,0.000265,1.0,0.0,0.0,0.0
1593,2025-02-13 17:00:00,0.688982,0.374255,0.790342,0.327913,0.321148,0.935101,0.999346,0.000174,0.189122,0.377852,0.373518,0.104321,0.258492,0.087805,0.000651,0.001298,0.858192,0.571817,0.528335,0.000612,0.239367,0.000788,0.994871,0.990947,0.991753,0.976732,0.003009,0.408647,0.878753,0.515501,0.976701,0.97345,0.232423,0.973042,0.974297,0.753961,0.668805,0.672066,0.862281,0.176792,0.280621,0.204348,0.99769,1.0,0.795039,0.002309,0.7968,0.739198,0.328243,0.398177,0.29363,0.596688,0.335158,0.667616,0.05925,0.032717,0.104825,0.000345,0.005732,0.000388,0.495338,0.000308,1.0,0.0,0.0,0.0
1594,2025-02-13 18:00:00,0.672741,0.374584,0.760895,0.261856,0.320188,0.935046,0.999193,0.000204,0.19512,0.372376,0.376921,0.105905,0.261691,0.090036,0.000577,0.001376,0.861491,0.571548,0.527693,0.000599,0.248177,0.000807,0.994911,0.990949,0.99199,0.977437,0.004351,0.405638,0.88305,0.516598,0.97688,0.973482,0.236657,0.973086,0.975968,0.754135,0.668875,0.672165,0.861354,0.197393,0.174373,0.202391,0.997689,1.0,0.79522,0.002266,0.797154,0.739327,0.340435,0.405067,0.296339,0.608769,0.338808,0.622864,0.059964,0.031119,0.104849,0.000346,0.005715,0.000441,0.538918,0.000316,1.0,0.0,0.0,0.0
1595,2025-02-13 19:00:00,0.690314,0.374534,0.74519,0.235434,0.319874,0.935054,0.99923,0.000224,0.196837,0.377296,0.376634,0.105977,0.261513,0.090475,0.000591,0.001695,0.862171,0.571193,0.527752,0.000591,0.241867,0.000817,0.995647,0.991397,0.992734,0.978211,0.004798,0.404818,0.885704,0.512998,0.977099,0.973014,0.236635,0.972689,0.974599,0.754288,0.668767,0.671942,0.861457,0.192224,0.229792,0.142065,0.997704,1.0,0.795442,0.002286,0.797298,0.739454,0.408553,0.491537,0.371983,0.67304,0.291971,0.651749,0.07078,0.031653,0.104257,0.000357,0.005431,0.000355,0.493143,0.000326,1.0,0.0,0.0,0.0
1596,2025-02-13 20:00:00,0.687025,0.374473,0.801728,0.247629,0.319807,0.935079,0.999112,0.000223,0.196642,0.375688,0.377022,0.105987,0.261894,0.090425,0.000537,0.001927,0.861293,0.572033,0.527262,0.000584,0.242686,0.000794,0.995405,0.991154,0.992515,0.978324,0.003474,0.408966,0.878868,0.521021,0.976806,0.972965,0.236528,0.972476,0.974291,0.754236,0.668702,0.672032,0.862841,0.194696,0.176844,0.133587,0.9977,1.0,0.795601,0.002213,0.797433,0.739495,0.34005,0.401544,0.293563,0.607286,0.273114,0.598047,0.060489,0.030646,0.103475,0.000373,0.005674,0.000436,0.511725,0.000339,1.0,0.0,0.0,0.0
1597,2025-02-13 21:00:00,0.712844,0.374816,0.75265,0.226287,0.319833,0.935073,0.999049,0.00021,0.197803,0.374105,0.377131,0.105998,0.261932,0.090368,0.000601,0.00203,0.862111,0.571825,0.528088,0.000601,0.242996,0.000763,0.995179,0.990997,0.992528,0.979117,0.002968,0.409148,0.889164,0.514844,0.976444,0.972609,0.235579,0.972376,0.973707,0.753396,0.667618,0.670795,0.859367,0.174545,0.243558,0.108587,0.997738,1.0,0.795699,0.002146,0.797587,0.739411,0.417432,0.494871,0.369263,0.678394,0.290754,0.478031,0.056519,0.032266,0.10453,0.000381,0.005465,0.000427,0.495028,0.000267,1.0,0.0,0.0,0.0
1598,2025-02-13 22:00:00,0.680805,0.374747,0.835493,0.162602,0.319595,0.935085,0.999036,0.000251,0.20078,0.373882,0.377421,0.106236,0.262255,0.090727,0.000561,0.002007,0.860804,0.571784,0.527689,0.000599,0.239047,0.000714,0.995251,0.990864,0.992598,0.978723,0.003363,0.414458,0.871225,0.513574,0.976227,0.972549,0.234163,0.972392,0.973907,0.753012,0.666898,0.670008,0.859226,0.180163,0.284857,0.081304,0.997636,1.0,0.795832,0.002183,0.797718,0.739459,0.372676,0.448035,0.335167,0.639542,0.206813,0.609845,0.058746,0.032337,0.103771,0.000377,0.005525,0.000364,0.480453,0.000254,1.0,0.0,0.0,0.0
1599,2025-02-13 23:00:00,0.676364,0.374557,0.865332,0.200881,0.320663,0.935061,0.999057,0.000254,0.200684,0.378339,0.374702,0.104841,0.259611,0.088769,0.000597,0.001812,0.859901,0.571224,0.527796,0.000584,0.229445,0.000901,0.994567,0.990072,0.991695,0.977422,0.004304,0.4081,0.870649,0.515962,0.976024,0.97257,0.233294,0.972348,0.973648,0.752214,0.666592,0.669796,0.860505,0.168477,0.325097,0.060761,0.997619,1.0,0.796057,0.00223,0.797799,0.739456,0.370368,0.4446,0.332648,0.635096,0.19708,0.589097,0.054503,0.030804,0.104649,0.000349,0.005553,0.000322,0.458102,0.000312,1.0,0.0,0.0,0.0
1600,2025-02-14 00:00:00,0.746884,0.373996,0.729486,0.238144,0.32217,0.934848,0.999125,0.000251,0.19957,0.38249,0.37869,0.106776,0.262986,0.091794,0.000655,0.001996,0.860092,0.575812,0.530948,0.000618,0.232423,0.000752,0.995375,0.990904,0.992516,0.979204,0.005658,0.400647,0.858882,0.385394,0.975798,0.972761,0.234725,0.972227,0.975299,0.753225,0.667029,0.670335,0.861709,0.141359,0.285916,0.289891,0.997372,1.0,0.795992,0.002152,0.797408,0.739325,0.421902,0.507896,0.380957,0.690332,0.085766,0.607404,0.057444,0.037715,0.103285,0.000353,0.005647,7e-06,0.295875,0.000276,1.0,0.0,0.0,0.0
1601,2025-02-14 00:00:00,0.676583,0.374768,0.748331,0.159214,0.321795,0.935039,0.998954,0.000228,0.198656,0.372557,0.375186,0.104952,0.260027,0.08829,0.00074,0.00209,0.859072,0.571294,0.527951,0.000587,0.231413,0.000808,0.995445,0.991175,0.992651,0.979164,0.003561,0.412316,0.889655,0.512828,0.975708,0.972762,0.234506,0.972479,0.975123,0.753147,0.667192,0.670405,0.862094,0.175144,0.258736,0.061522,0.997638,1.0,0.796161,0.002178,0.797927,0.739473,0.41713,0.496646,0.372959,0.678584,0.305353,0.646461,0.069016,0.031554,0.104164,0.000362,0.005242,0.000314,0.508799,0.000357,1.0,0.0,0.0,0.0
1602,2025-02-14 01:00:00,0.707103,0.374723,0.772674,0.157859,0.321497,0.935096,0.999013,0.000256,0.196998,0.374671,0.378414,0.106543,0.263051,0.091165,0.000619,0.001724,0.859945,0.572266,0.527856,0.000575,0.231468,0.000805,0.995529,0.991297,0.992778,0.979535,0.003154,0.408555,0.883541,0.519408,0.975673,0.972795,0.237201,0.972509,0.974445,0.753279,0.667688,0.671007,0.86271,0.18271,0.309566,0.062065,0.997698,1.0,0.796297,0.002126,0.798245,0.739493,0.416521,0.498286,0.374402,0.678764,0.259732,0.73271,0.065572,0.032269,0.104482,0.000344,0.005586,0.000438,0.52494,0.000331,1.0,0.0,0.0,0.0
