row_index,time,injection_ec,net_flow,tl_interval_flow,tl_bottom_flow,tl_collar_flow,tl_interval_ec,tl_bottom_ec,tl_interval_pressure,tl_bottom_pressure,tl_packer_pressure,tl_tec_int_u,tl_tec_int_l,tl_tec_bot_u,tl_tec_bot_l,tn_interval_flow,tn_bottom_flow,tn_collar_flow,tn_interval_ec,tn_bottom_ec,tn_interval_pressure,tn_bottom_pressure,tn_packer_pressure,tn_tec_int_u,tn_tec_int_l,tn_tec_bot_u,tn_tec_bot_l,tc_interval_flow,tc_bottom_flow,tc_collar_flow,tc_interval_ec,tc_bottom_ec,tc_interval_pressure,tc_bottom_pressure,injection_pressure,tc_packer_pressure,tc_tec_int_u,tc_tec_int_l,tc_tec_bot_u,tc_tec_bot_l,tu_interval_flow,tu_bottom_flow,tu_collar_flow,tu_interval_ec,tu_bottom_ec,tu_interval_pressure,tu_bottom_pressure,pt_403,tu_packer_pressure,tu_tec_int_u,tu_tec_int_l,tu_tec_bot_u,tu_tec_bot_l,ts_interval_flow,ts_bottom_flow,ts_collar_flow,ts_interval_ec,ts_bottom_ec,ts_interval_pressure,ts_bottom_pressure,pt_503,pt_504,ts_packer_pressure,tl_packer_center_depth,tn_packer_center_depth,tc_packer_center_depth,ts_packer_center_depth
1257,2025-01-30 06:00:00,369.630298,1.485749,0.006785,0.001966,0.165982,2065.091095,2128.875399,4.991358,24.517605,1027.307542,26.48847,26.245786,26.333023,26.167209,0.023671,0.033888,0.252778,921.716768,952.087011,-9.267081,-15.027075,15.8954,30.166406,30.678685,30.310365,30.358303,-0.00038,0.01367,0.067367,220.480037,2088.221643,5035.867342,62.01001,5028.997491,5497.986378,39.132832,44.524548,45.154498,38.615322,-0.005849,0.015387,0.003399,2095.093561,2241.574701,2383.072254,9.592797,2415.633749,2915.881532,25.223203,25.284849,25.298798,25.280294,-0.004831,-0.001393,0.028249,440.351855,686.185824,-15.840231,-10.54854,-43.210953,133.078354,6.777213,170.2,133.6,142.0,0.0
1258,2025-01-30 07:00:00,368.69157,1.486018,0.006797,0.002261,0.167046,2064.693019,2129.884625,5.053934,24.543043,1029.90621,26.496232,26.253369,26.340654,26.174332,0.023439,0.034033,0.249798,921.231381,951.754799,-9.25273,-15.012309,15.933404,30.180511,30.680598,30.311093,30.366034,-0.000535,0.013397,0.067221,219.189319,2089.822662,5037.131378,61.877611,5030.66459,5497.362802,39.14822,44.541615,45.1667,38.626462,-0.006048,0.015374,0.003385,2095.076657,2241.1845,2380.784878,9.332677,2413.424005,2914.554434,25.208973,25.270537,25.284278,25.266172,-0.005028,-0.001476,0.027911,440.589265,684.813487,-15.833597,-10.524964,-43.273508,133.010695,6.576274,170.2,133.6,142.0,0.0
1259,2025-01-30 08:00:00,370.107347,1.486121,0.006758,0.002381,0.169138,2064.316543,2130.962964,5.033355,24.579877,1028.754278,26.497114,26.254139,26.341613,26.174512,0.023148,0.033952,0.250758,921.318258,951.506958,-9.276353,-15.050588,15.980479,30.177611,30.682168,30.310191,30.361064,-0.000488,0.013441,0.067046,220.396912,2090.090967,5036.027692,61.760321,5029.958707,5496.992019,39.153308,44.558413,45.183925,38.616917,-0.006363,0.015788,0.003583,2095.07815,2241.06947,2379.250282,9.563942,2411.474008,2912.809648,25.215835,25.277707,25.291467,25.273391,-0.005126,-0.001256,0.027497,439.994588,685.670058,-15.901279,-10.509199,-43.179676,133.122277,6.430223,170.2,133.6,142.0,0.0
1260,2025-01-30 09:00:00,369.800829,1.486974,0.007284,0.002371,0.174527,2064.557305,2131.896631,5.092737,24.593515,1026.79039,26.497942,26.254573,26.342088,26.174435,0.023074,0.034136,0.250983,922.037959,951.115002,-9.242116,-15.055989,16.151182,30.167008,30.672718,30.308028,30.358557,-0.000474,0.013248,0.067596,220.945812,2089.862372,5035.015268,61.853884,5028.54783,5495.563724,39.163631,44.557867,45.180586,38.596432,-0.006363,0.015787,0.003767,2095.083739,2240.735555,2377.352176,9.858713,2409.446598,2911.285232,25.21571,25.277567,25.291412,25.273616,-0.004991,-0.001657,0.028163,440.684494,685.42784,-15.845553,-10.523821,-43.50842,133.077467,6.496103,170.2,133.6,142.0,0.0
1261,2025-01-30 10:00:00,369.490915,1.486274,0.007259,0.002163,0.186575,2064.640754,2132.687849,5.026082,24.605456,1025.818072,26.491711,26.248083,26.335645,26.167832,0.022683,0.033762,0.245106,922.325333,952.361614,-9.284496,-15.086154,16.204354,30.160766,30.669117,30.303461,30.348366,-0.000385,0.013104,0.067273,219.869699,2089.279727,5032.232619,62.021142,5025.150631,5493.19841,39.149573,44.549203,45.171241,38.534942,-0.006296,0.015518,0.003396,2095.022404,2240.335614,2375.726667,9.715265,2407.599968,2909.693224,25.208786,25.270877,25.284726,25.267058,-0.004894,-0.001373,0.027735,439.934313,684.897792,-15.888517,-10.546031,-43.453629,133.07303,6.430818,170.2,133.6,142.0,0.0
1262,2025-01-30 11:00:00,370.637821,1.486526,0.007105,0.002254,0.187116,2064.553158,2133.556947,5.084125,24.544417,1033.721794,26.500447,26.256129,26.343995,26.176209,0.022054,0.032523,0.243853,922.488126,954.113983,-9.256762,-15.114686,16.203433,30.146519,30.662754,30.288679,30.328827,-0.000519,0.013612,0.067263,219.748742,2088.826961,5033.646218,62.050004,5026.160873,5494.423251,39.158241,44.543575,45.164837,38.526385,-0.005959,0.015792,0.003527,2094.982287,2240.370962,2373.710349,9.711752,2405.551485,2908.189135,25.202213,25.263869,25.277898,25.260675,-0.004647,-0.001305,0.027624,440.648104,685.454616,-15.833742,-10.52685,-43.395511,133.154665,6.440806,170.2,133.6,142.0,0.0
1263,2025-01-30 12:00:00,370.098542,1.486084,0.006824,0.002373,0.186408,2064.342731,2134.55978,5.149778,24.599394,1037.91767,26.493989,26.24922,26.337195,26.169172,0.022955,0.033344,0.250154,923.013202,952.55836,-9.241803,-15.160022,16.18256,30.139965,30.654607,30.278089,30.321741,-0.000398,0.013455,0.066937,221.191302,2088.435029,5035.086953,61.816343,5028.063561,5496.080655,39.146719,44.533561,45.157074,38.535902,-0.005958,0.015676,0.003611,2094.967839,2240.105433,2372.03603,9.681038,2403.751881,2906.638289,25.202017,25.263858,25.27766,25.260775,-0.004997,-0.001431,0.027726,440.685846,685.173512,-15.940843,-10.584522,-43.536813,132.926397,6.551078,170.2,133.6,142.0,0.0
1264,2025-01-30 13:00:00,369.642437,1.486525,0.006893,0.002109,0.18394,2064.533492,2135.460957,5.146454,24.621417,1034.144131,26.502355,26.257106,26.345315,26.176143,0.022511,0.032944,0.244506,922.59094,953.513865,-9.209659,-15.142646,16.331051,30.157053,30.67014,30.298272,30.330059,-0.000384,0.013177,0.067206,220.278352,2088.046175,5034.680211,61.818695,5028.417612,5495.650468,39.180894,44.567886,45.195231,38.579422,-0.005831,0.015899,0.003706,2095.04254,2239.934847,2370.003487,9.828579,2402.636361,2905.255579,25.216442,25.278115,25.291838,25.275051,-0.004807,-0.001369,0.027528,439.804849,685.058172,-16.000875,-10.569742,-43.091612,133.228536,6.513317,170.2,133.6,142.0,0.0
1265,2025-01-30 14:00:00,369.690151,1.486434,0.007206,0.001969,0.181124,2064.738777,2136.37768,5.208502,24.628382,1035.686837,26.502997,26.257284,26.3456,26.176317,0.022551,0.032828,0.246574,922.453612,953.591662,-9.248885,-15.072758,16.594924,30.159617,30.668599,30.295439,30.319815,-0.00049,0.0135,0.067393,219.284837,2087.369879,5035.558125,61.777947,5028.166493,5496.961925,39.175289,44.567679,45.197311,38.579563,-0.005857,0.015857,0.003842,2094.998946,2239.764979,2369.860292,10.03245,2401.612674,2904.272599,25.222804,25.284666,25.298494,25.281876,-0.004757,-0.001393,0.027866,440.749918,684.068018,-15.927819,-10.585013,-43.943861,132.463207,6.60394,170.2,133.6,142.0,0.0
1266,2025-01-30 15:00:00,369.753175,1.485586,0.007078,0.002112,0.180068,2064.742609,2137.411091,5.249688,24.623238,1031.403676,26.504036,26.257811,26.346184,26.176301,0.023099,0.033174,0.25104,923.626046,953.641235,-9.265317,-15.128271,16.271257,30.16307,30.662231,30.296937,30.326747,-0.00045,0.013163,0.067292,219.760627,2086.287673,5036.728714,61.609579,5029.275674,5498.541339,39.16846,44.547048,45.174138,38.571827,-0.006059,0.015777,0.003556,2095.023623,2239.687594,2370.383802,9.854205,2402.039894,2903.247761,25.201788,25.263715,25.277438,25.260645,-0.00466,-0.001371,0.027542,440.171635,685.598926,-15.881311,-10.586295,-43.563432,132.931056,5.947294,170.2,133.6,142.0,0.0
1267,2025-01-30 16:00:00,370.435084,1.486107,0.006936,0.001734,0.179712,2064.489782,2138.245738,5.217335,24.624457,1025.894168,26.497768,26.251327,26.339777,26.169427,0.023275,0.033534,0.248187,924.151565,953.610444,-9.222336,-14.999998,16.22253,30.146208,30.637081,30.283756,30.301089,-0.00052,0.012768,0.067123,219.943691,2086.59381,5037.126913,61.773321,5029.940739,5498.854573,39.156809,44.539176,45.165831,38.562877,-0.005718,0.015428,0.003682,2095.0124,2239.315909,2370.317138,9.720712,2402.343784,2902.576745,25.194811,25.25714,25.270728,25.254202,-0.004975,-0.001195,0.028184,440.172135,685.636573,-15.84019,-10.621553,-43.248885,133.576151,6.220049,170.2,133.6,142.0,0.0
1268,2025-01-30 17:00:00,369.949493,1.485591,0.006797,0.001624,0.179379,2064.366259,2139.213466,5.232839,24.614385,1033.816208,26.491234,26.244511,26.333367,26.163428,0.022799,0.032934,0.242395,922.990917,954.356847,-9.247046,-15.029389,16.215665,30.136241,30.644038,30.277186,30.295392,-0.000426,0.012983,0.067182,221.041735,2088.89035,5036.874192,61.698523,5029.607763,5498.615184,39.158586,44.532114,45.159225,38.567853,-0.006069,0.015507,0.003453,2095.063407,2244.186167,2369.976646,9.600813,2402.011723,2901.661042,25.209217,25.271322,25.284929,25.268544,-0.004752,-0.001136,0.028408,439.561521,684.830455,-15.826521,-10.621392,-43.489343,133.163761,6.351125,170.2,133.6,142.0,0.0
1269,2025-01-30 18:00:00,370.058582,1.486159,0.006556,0.001908,0.179419,2064.31994,2140.012423,5.030109,24.693319,1027.783772,26.507023,26.25963,26.348938,26.177616,0.023562,0.033456,0.250518,923.858724,955.37645,-9.310744,-15.067702,16.223071,30.161052,30.671659,30.302986,30.367606,-0.000379,0.012976,0.067328,220.454232,2089.695664,5037.517381,61.404567,5029.665218,5498.714632,39.168802,44.54781,45.173075,38.581762,-0.00571,0.015872,0.003716,2094.971636,2244.50555,2370.200217,9.434704,2401.470267,2900.798517,25.21604,25.278053,25.291988,25.275475,-0.004714,-0.000842,0.027991,440.636344,684.829317,-15.818414,-10.616345,-43.640183,132.852748,6.322601,170.2,133.6,142.0,0.0
1270,2025-01-30 19:00:00,369.469487,1.486277,0.006806,0.002079,0.179154,2063.927109,2140.810197,4.894074,24.735778,1025.970114,26.508285,26.2601,26.349442,26.177842,0.023859,0.033337,0.250386,923.48984,954.720491,-9.237219,-15.082664,16.076617,30.157781,30.666666,30.293945,30.360521,-0.000417,0.012797,0.06727,220.321238,2089.812689,5037.70767,61.701782,5030.341596,5501.967017,39.175236,44.556029,45.18252,38.578514,-0.005624,0.015798,0.003901,2094.977651,2244.341285,2371.736589,9.323533,2403.271424,2901.174924,25.209011,25.271133,25.285107,25.268724,-0.004795,-0.0012,0.027886,439.53088,684.744732,-15.952701,-10.622436,-43.368449,133.224987,6.11673,170.2,133.6,142.0,0.0
1271,2025-01-30 20:00:00,369.437495,1.48551,0.006914,0.002047,0.178243,2063.623729,2141.489565,5.00656,24.756815,1029.302758,26.509348,26.260692,26.350232,26.178805,0.023131,0.032762,0.242007,923.401244,953.962126,-9.220773,-15.10178,15.991215,30.153339,30.665951,30.29554,30.358347,-0.000312,0.01253,0.06677,220.247233,2089.47871,5038.189784,61.840743,5030.939888,5501.970916,39.168299,44.549101,45.17419,38.572199,-0.005676,0.016045,0.003204,2094.921201,2244.116744,2373.106427,9.071671,2404.556634,2901.198859,25.209437,25.27109,25.285141,25.269059,-0.00478,-0.001457,0.027492,440.600388,685.364311,-15.962668,-10.673894,-43.385307,133.476104,5.962109,170.2,133.6,142.0,0.0
1272,2025-01-30 21:00:00,370.143899,1.485526,0.006438,0.002026,0.17799,2063.596016,2142.334031,4.938778,24.710629,1021.80149,26.510073,26.261023,26.350899,26.178311,0.023131,0.033026,0.24668,923.710013,955.608988,-9.306207,-15.139893,16.225971,30.160391,30.664469,30.29786,30.366607,-0.000407,0.012904,0.066942,219.700316,2089.104786,5037.47349,61.977522,5029.726667,5499.348321,39.182766,44.56034,45.187786,38.57438,-0.005642,0.016091,0.00334,2094.925971,2243.91029,2374.451194,9.107314,2405.843397,2901.543486,25.216212,25.278296,25.292118,25.276228,-0.004789,-0.001372,0.027699,440.105107,685.411822,-15.941528,-10.711337,-43.989778,132.912866,5.91365,170.2,133.6,142.0,0.0
1273,2025-01-30 22:00:00,370.479441,1.486486,0.006559,0.001756,0.177989,2063.704753,2143.101697,4.879956,24.720946,1026.258077,26.511432,26.261887,26.351821,26.179609,0.023625,0.033212,0.250515,924.396772,955.767654,-9.269916,-15.144483,16.229017,30.161073,30.664782,30.299557,30.369485,-0.00016,0.013144,0.067344,219.299839,2088.95664,5037.6427,61.765756,5030.700084,5499.031501,39.180312,44.553224,45.181371,38.540247,-0.005548,0.016032,0.003531,2094.913875,2243.874186,2376.240561,9.084208,2408.099057,2901.758904,25.216553,25.278488,25.29228,25.276314,-0.005304,-0.001473,0.027737,440.781716,685.150043,-15.919645,-10.737499,-43.094274,133.485643,6.045425,170.2,133.6,142.0,0.0
1274,2025-01-30 23:00:00,369.562758,1.486626,0.006714,0.001869,0.178221,2065.360054,2143.912491,4.798006,24.718807,1031.67805,26.512461,26.262399,26.352755,26.180135,0.023422,0.033371,0.246733,924.235286,954.799553,-9.301439,-15.119687,16.07412,30.157887,30.654062,30.294707,30.361068,-0.000182,0.013142,0.067462,220.443837,2088.912025,5037.306636,61.805224,5030.295455,5498.464319,39.160137,44.533022,45.162008,38.466663,-0.005531,0.015937,0.003537,2094.950772,2243.529365,2377.581135,9.024408,2409.128955,2901.784462,25.209433,25.271437,25.285301,25.269281,-0.004935,-0.001362,0.027984,440.752943,684.651307,-15.959221,-10.706026,-43.071869,133.472998,5.940517,170.2,133.6,142.0,0.0
1275,2025-01-31 00:00:00,367.589085,1.493828,0.006322,0.001847,0.179647,2064.964393,2144.303496,4.242461,24.767448,1028.736291,26.513953,26.264945,26.354115,26.181283,0.025585,0.030349,0.466829,925.322432,959.307577,-9.513681,-15.367195,14.632367,30.172436,30.564398,30.045939,30.384724,-4.9e-05,0.034634,0.064694,212.295237,2088.690174,5036.614578,61.813755,5030.441303,5500.633561,39.176873,44.561928,45.203531,38.504739,-0.005336,0.015899,0.003774,2094.598524,2243.842692,2377.576461,8.695866,2407.529874,2902.077918,25.224871,25.288098,25.300902,25.286797,-0.004702,-0.000888,0.031793,436.525968,682.113173,-15.934456,-10.671752,-43.954065,131.717927,5.685281,170.2,133.6,142.0,0.0
1276,2025-02-01 00:00:00,370.074628,1.486949,0.006376,0.001665,0.189704,2066.062666,2165.334669,4.68166,24.418352,1021.034154,26.536092,26.276087,26.370995,26.188904,0.023173,0.032743,0.242712,926.30962,959.487962,-9.357887,-15.425707,15.336232,30.093166,30.569329,30.23141,30.23691,-0.000367,0.013253,0.067326,218.674389,2088.880405,5037.858711,61.612848,5029.751935,5499.434376,39.229319,44.586014,45.201288,38.458828,-0.005685,0.015466,0.003762,2094.867249,2241.039282,2425.452671,9.891486,2456.198491,2921.25935,25.224815,25.286914,25.300976,25.286344,-0.005117,-0.001457,0.027612,441.997722,684.639041,-16.125987,-10.915496,-43.823057,132.632533,4.661744,170.2,133.6,142.0,0.0
1277,2025-02-01 01:00:00,369.366916,1.486118,0.006719,0.001693,0.191135,2066.016402,2166.120227,4.633193,24.391157,1021.901625,26.537404,26.276501,26.37177,26.189148,0.023446,0.032832,0.247315,926.012466,959.724339,-9.357185,-15.402725,15.250388,30.083798,30.563648,30.221169,30.235275,-0.0003,0.01365,0.067393,219.625931,2088.74074,5035.805085,61.966198,5027.900734,5497.841864,39.22829,44.579387,45.191181,38.462565,-0.005663,0.015322,0.003278,2094.909672,2240.462879,2426.622474,9.590417,2457.96848,2922.075474,25.224873,25.286841,25.300979,25.286229,-0.005,-0.00141,0.028062,441.0992,683.586727,-16.159104,-10.919011,-43.836054,132.819251,4.798282,170.2,133.6,142.0,0.0
1278,2025-02-01 02:00:00,369.936478,1.486882,0.006347,0.001712,0.193213,2066.127432,2167.034009,4.629566,24.438634,1018.378186,26.538543,26.276718,26.372526,26.188768,0.022413,0.032504,0.238791,927.208371,960.823434,-9.36582,-15.368972,15.43633,30.076383,30.555354,30.21827,30.236397,-0.000322,0.01323,0.067015,219.046489,2088.869503,5035.42199,62.193365,5027.599037,5497.132529,39.228364,44.581581,45.194197,38.483025,-0.00566,0.015616,0.003516,2094.99044,2240.343026,2427.613577,9.580652,2459.179159,2922.974886,25.2246,25.286826,25.300756,25.286066,-0.005076,-0.001125,0.028072,440.734823,685.702931,-16.18075,-10.896537,-43.737121,132.844762,5.201696,170.2,133.6,142.0,0.0
1279,2025-02-01 03:00:00,370.398531,1.484592,0.006324,0.001858,0.192618,2066.075962,2167.914103,4.730191,24.456433,1020.683082,26.540049,26.277681,26.373332,26.189906,0.022464,0.032406,0.23895,926.844638,960.707042,-9.371605,-15.395544,15.167808,30.072885,30.54985,30.216339,30.230102,-0.000491,0.012961,0.067142,219.063612,2087.847823,5036.073347,62.055407,5028.163831,5497.47539,39.231429,44.574699,45.18362,38.488599,-0.005713,0.015441,0.003289,2095.019755,2240.492584,2428.816219,9.289682,2459.689117,2923.14606,25.224808,25.287144,25.301351,25.286233,-0.004906,-0.001123,0.02779,440.366545,684.193158,-16.130085,-10.915855,-44.113281,132.901774,4.664239,170.2,133.6,142.0,0.0
1280,2025-02-01 04:00:00,369.701786,1.487144,0.00661,0.001599,0.191769,2066.170604,2168.611149,4.555101,24.453535,1015.808613,26.533357,26.270599,26.366484,26.182055,0.022855,0.032978,0.241279,926.977102,959.568831,-9.420089,-15.268251,15.259088,30.061057,30.531307,30.203542,30.219514,-0.000203,0.012907,0.067005,219.033357,2086.864121,5036.642202,62.045979,5028.519435,5499.843457,39.217136,44.557307,45.166522,38.479632,-0.005654,0.015276,0.003064,2095.05448,2240.580591,2429.33998,9.47688,2460.031603,2922.883441,25.210607,25.272656,25.28666,25.271721,-0.004735,-0.001124,0.027658,440.493866,685.31066,-16.109547,-10.942135,-44.113281,132.623593,4.743393,170.2,133.6,142.0,0.0
1281,2025-02-01 05:00:00,370.397778,1.486875,0.006502,0.001868,0.191254,2066.181628,2169.487333,4.55102,24.390326,1016.390226,26.519747,26.256602,26.352988,26.168414,0.022792,0.032982,0.243781,926.688043,959.04024,-9.456466,-15.340425,15.273503,30.047504,30.516315,30.177249,30.198519,-0.000246,0.01338,0.067079,218.911436,2085.954903,5036.797551,62.019104,5028.964216,5500.244297,39.199378,44.531297,45.1359,38.45677,-0.005695,0.015406,0.00325,2094.88253,2240.325643,2430.415438,9.572253,2461.258253,2923.112319,25.196835,25.258673,25.272991,25.258193,-0.004934,-0.000913,0.028205,441.317936,685.434344,-16.160303,-10.920227,-43.75775,133.036427,5.399149,170.2,133.6,142.0,0.0
1282,2025-02-01 06:00:00,370.268703,1.486188,0.006128,0.001886,0.190368,2066.195543,2170.268519,4.615408,24.316041,1018.348461,26.535459,26.27183,26.368394,26.183609,0.022602,0.032723,0.237463,926.987332,960.078529,-9.387434,-15.507407,15.32905,30.054645,30.525533,30.192305,30.215259,-0.000465,0.013102,0.067137,219.222382,2087.982993,5036.477986,62.006632,5029.301185,5500.993991,39.222196,44.552709,45.156577,38.479243,-0.00634,0.015469,0.003526,2094.906034,2240.302074,2431.247833,9.842432,2462.399947,2923.381487,25.211158,25.273146,25.28724,25.272723,-0.004626,-0.000914,0.027614,440.501428,686.531341,-16.048889,-10.919987,-43.714938,132.720313,5.069556,170.2,133.6,142.0,0.0
1283,2025-02-01 07:00:00,369.779173,1.487551,0.006192,0.001677,0.189406,2066.202094,2171.157399,4.527501,24.374178,1008.590952,26.536347,26.272044,26.36897,26.182743,0.022731,0.032575,0.237314,926.089816,959.248962,-9.400814,-15.571963,15.145415,30.032896,30.513739,30.173017,30.198305,-0.000426,0.012754,0.067132,219.751219,2089.249468,5037.238708,61.969601,5029.015238,5499.976634,39.192043,44.519708,45.125713,38.456215,-0.006267,0.015865,0.003202,2095.025026,2239.954831,2431.664155,9.50606,2462.64927,2923.170893,25.203897,25.265765,25.279999,25.265169,-0.004864,-0.00137,0.027601,440.171325,686.333221,-16.098805,-10.975709,-44.113281,132.413737,5.007668,170.2,133.6,142.0,0.0
1284,2025-02-01 08:00:00,370.212206,1.485292,0.006186,0.001841,0.188053,2066.273538,2171.890804,4.590959,24.285165,1009.263315,26.537388,26.272998,26.36951,26.183631,0.023372,0.033093,0.244683,927.315273,959.132379,-9.438296,-15.524081,15.143392,30.048347,30.519089,30.18472,30.214242,-0.000358,0.01297,0.066575,219.86855,2089.572112,5037.282644,62.065636,5029.296439,5499.89949,39.228962,44.563581,45.175258,38.479406,-0.006363,0.01576,0.003695,2095.012719,2240.166647,2432.540991,10.086608,2464.241812,2923.658956,25.224726,25.286934,25.301123,25.2863,-0.00497,-0.001097,0.027986,441.53657,685.927621,-16.249311,-10.972824,-43.963606,132.453565,5.430335,170.2,133.6,142.0,0.0
1285,2025-02-01 09:00:00,369.35342,1.484698,0.006139,0.001876,0.187616,2066.330836,2172.680546,4.544504,24.25554,1013.554571,26.546039,26.280999,26.377709,26.192064,0.023078,0.033068,0.245092,926.012035,959.279228,-9.470589,-15.531438,15.492878,30.054291,30.513711,30.184964,30.218087,-0.000549,0.013633,0.067684,218.748593,2089.524008,5037.20413,62.030547,5028.72064,5499.144563,39.196941,44.5303,45.141246,38.416117,-0.006232,0.015805,0.003583,2094.985128,2239.935963,2434.286867,10.003953,2465.645135,2923.942761,25.182942,25.245009,25.259105,25.244218,-0.004791,-0.001018,0.028185,440.656036,685.314574,-16.319843,-10.927481,-44.010186,132.848977,5.484905,170.2,133.6,142.0,0.0
1286,2025-02-01 10:00:00,370.481304,1.48684,0.006309,0.001629,0.187828,2066.467967,2173.419774,4.568122,24.160192,1016.290161,26.53936,26.274176,26.371296,26.185213,0.02268,0.032766,0.237542,927.982756,960.239509,-9.420328,-15.482779,15.646838,30.055197,30.511452,30.182385,30.21575,-0.000342,0.012961,0.066884,219.048806,2089.172345,5037.719847,62.26685,5029.50838,5499.595855,39.229869,44.572696,45.186974,38.403561,-0.006363,0.01573,0.003678,2095.027577,2239.962479,2435.28265,10.349941,2467.382852,2924.21479,25.203968,25.266095,25.280153,25.26562,-0.004616,-0.001248,0.027786,440.743693,685.510479,-16.390704,-10.893379,-43.880419,133.221659,4.922288,170.2,133.6,142.0,0.0
1287,2025-02-01 11:00:00,370.04352,1.485803,0.006053,0.00178,0.187515,2066.4635,2174.264016,4.585738,24.13268,1025.301928,26.547164,26.281893,26.379316,26.193252,0.022722,0.033076,0.238352,927.032993,958.567226,-9.476514,-15.489316,14.698541,30.05368,30.512372,30.178457,30.214678,-0.000386,0.013197,0.066888,217.711245,2088.753081,5037.05483,62.340519,5029.894818,5499.279361,39.242097,44.593115,45.206115,38.437018,-0.006218,0.015857,0.003554,2095.113042,2239.736065,2437.635524,10.680198,2469.834378,2925.442174,25.217819,25.280231,25.294094,25.279702,-0.004662,-0.001339,0.028051,440.452983,684.759127,-16.47905,-10.935304,-43.577851,133.484977,5.184194,170.2,133.6,142.0,0.0
1288,2025-02-01 12:00:00,371.368067,1.486312,0.006102,0.001849,0.186846,2066.44814,2174.954707,4.531848,24.113354,1020.246728,26.546812,26.281872,26.379559,26.192115,0.023187,0.033427,0.246485,926.44547,959.468318,-9.399405,-15.56711,14.853074,30.051698,30.501748,30.173838,30.220576,-0.000517,0.013118,0.067167,219.040062,2088.323705,5036.897724,62.412479,5030.021487,5499.545296,39.241606,44.592103,45.207417,38.451159,-0.006157,0.015858,0.003775,2095.122699,2239.805267,2440.429392,10.848247,2472.338252,2926.004876,25.224572,25.286951,25.300852,25.286178,-0.004673,-0.001025,0.027957,440.970258,685.576397,-16.479868,-10.898221,-43.695639,133.390032,5.281478,170.2,133.6,142.0,0.0
1289,2025-02-01 13:00:00,369.666674,1.486147,0.005965,0.002009,0.186022,2066.511269,2175.856118,4.564367,24.104774,1018.134033,26.540086,26.275305,26.373051,26.185353,0.022694,0.032986,0.241057,927.807524,958.647761,-9.422414,-15.60212,14.78032,30.038976,30.491369,30.16197,30.215967,-0.000577,0.013557,0.06705,218.732651,2087.872602,5036.805954,62.35803,5030.573193,5502.634932,39.237999,44.585737,45.201957,38.445982,-0.00621,0.015722,0.003369,2095.096653,2239.676906,2443.013987,11.098578,2475.086126,2926.861806,25.224382,25.286927,25.301001,25.286406,-0.004698,-0.00103,0.028245,441.249723,686.308893,-16.529649,-10.912674,-43.268849,134.013166,5.113988,170.2,133.6,142.0,0.0
1290,2025-02-01 14:00:00,369.674646,1.486117,0.006206,0.001935,0.185515,2066.583924,2176.492731,4.593692,24.014443,1024.443224,26.548188,26.282869,26.380911,26.193467,0.022681,0.033431,0.239125,926.955558,957.045309,-9.43696,-15.522901,14.634628,30.04819,30.501465,30.173056,30.226327,-0.000537,0.012998,0.066727,218.895014,2087.07316,5036.648699,62.656378,5030.52572,5498.739033,39.234936,44.581075,45.196897,38.44872,-0.005991,0.015885,0.003576,2095.138127,2239.532839,2445.570975,11.153907,2476.756189,2927.773875,25.217503,25.279765,25.293837,25.279259,-0.004531,-0.001009,0.028067,440.247008,685.974744,-16.469725,-10.935,-43.77838,133.485199,5.146978,170.2,133.6,142.0,0.0
1291,2025-02-01 15:00:00,370.654105,1.486786,0.00621,0.001477,0.185578,2066.525272,2177.396623,4.559349,23.89449,1031.048735,26.549004,26.283574,26.381432,26.193978,0.023186,0.033833,0.242385,927.221582,957.886231,-9.375359,-15.563974,14.834782,30.031537,30.485337,30.155954,30.204857,-0.000197,0.013202,0.066905,218.880932,2085.892045,5036.861664,62.672799,5030.656826,5498.987255,39.236686,44.590039,45.205235,38.439036,-0.006031,0.015863,0.003604,2095.061911,2239.111911,2447.059248,11.226246,2478.641636,2928.782305,25.210358,25.272567,25.286711,25.272089,-0.004626,-0.000929,0.027277,441.184849,685.836438,-16.449436,-10.913673,-43.535482,133.579923,4.93687,170.2,133.6,142.0,0.0
1292,2025-02-01 16:00:00,370.436503,1.485163,0.006169,0.001623,0.175933,2066.4649,2178.143961,4.593905,23.944176,1036.382963,26.549796,26.283745,26.382034,26.193988,0.02303,0.034353,0.246231,927.694056,956.348657,-9.459173,-15.592656,14.945927,30.044918,30.495092,30.16751,30.223797,-0.000466,0.013323,0.066809,218.554304,2087.798403,5037.29056,62.734523,5031.027957,5498.667994,39.248338,44.598294,45.211009,38.457377,-0.005876,0.015686,0.003264,2095.057066,2239.138519,2448.644206,10.98263,2480.181271,2929.484964,25.224164,25.286575,25.300642,25.285845,-0.00457,-0.001171,0.027835,441.148694,685.133279,-16.374456,-10.887085,-43.55101,133.557739,5.105931,170.2,133.6,142.0,0.0
