row_index,model_label,model_name,endpoint_port,prompt_version,ground_truth,ml_lgb_prediction,ml_lgb_probability,llm_prediction,llm_confidence,parse_ok,parse_error
469,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
470,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
471,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0179755870369861,0,0.2,True,
472,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
473,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
474,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
475,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,1,0.85,True,
476,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
477,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
478,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
479,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
480,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
481,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
482,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,0,0.6117646495146047,0,0.65,True,
483,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
484,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2704,True,
485,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
486,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2716,True,
487,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
488,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
489,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174673011842364,0,0.2,True,
490,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
491,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.272,True,
492,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
493,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
494,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
495,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
496,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
497,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
498,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0225905630729409,0,0.85,True,
499,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
500,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0168116105309565,0,0.2,True,
501,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0243962387919801,0,0.25,True,
502,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
503,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0166848728081544,0,0.2,True,
504,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0220794140657599,0,0.85,True,
505,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
506,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
507,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
508,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
509,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
510,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
511,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
512,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
513,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,0,0.6175042282307909,0,0.85,True,
514,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
515,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
516,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
517,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
518,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
519,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,1,0.6715801373353097,0,0.85,True,
520,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.65,True,
521,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
522,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
523,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0167182672329199,0,0.2,True,
524,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
525,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.75,True,
526,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
527,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
528,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
529,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
530,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
531,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
532,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.2293438939946677,0,0.65,True,
533,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0197754926741587,0,0.2,True,
534,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
535,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
536,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
537,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0218695196149807,0,0.85,True,
538,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174673011842364,0,0.2,True,
539,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
540,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
541,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
542,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0188466507919944,0,0.2,True,
543,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0541294126579063,0,0.25,True,
544,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
545,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
546,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
547,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0172984789509638,0,0.25,True,
548,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
549,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
550,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
551,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
552,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.2730376620504506,0,0.2,True,
553,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174482412450147,0,0.65,True,
554,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0288772539458148,0,0.2,True,
555,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
556,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.65,True,
557,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0179755870369861,0,0.85,True,
558,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
559,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0182604242510435,0,0.85,True,
560,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
561,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
562,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
563,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
564,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
565,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
566,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
567,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
568,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0169197266528032,0,0.2,True,
569,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
570,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.5768344893286493,0,0.2,True,
571,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
572,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0356739028285625,0,0.2,True,
573,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
574,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
575,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2532,True,
576,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
577,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0167182672329199,0,0.2,True,
578,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
579,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
580,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.019587983768214,0,0.2,True,
581,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,1,0.7401236675533011,1,0.85,True,
582,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
583,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
584,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
585,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.22,True,
586,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
587,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.2292375811058742,0,0.85,True,
588,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
589,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
590,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
591,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0701618945725893,0,0.85,True,
592,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0172170413144678,0,0.85,True,
593,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
594,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
595,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
596,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
597,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0456818757188544,0,0.2,True,
598,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
599,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
600,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,0,0.2572380545407983,0,0.2,True,
601,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
602,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
603,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
604,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
605,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.75,True,
606,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.2837346340679025,0,0.2,True,
607,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.103250890730175,0,0.25,True,
608,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.2164539243929105,0,0.2,True,
609,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
610,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
611,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0265835313578907,0,0.2,True,
612,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
613,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0641841761534818,0,0.2,True,
614,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
615,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
616,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
617,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
618,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
619,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0169975874187063,0,0.2,True,
620,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
621,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
622,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.1044243635634442,0,0.85,True,
623,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
624,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,1,0.7288456707920274,1,0.85,True,
625,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
626,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
627,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
628,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0172170413144678,0,0.2,True,
629,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
630,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
631,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.2392003223245697,0,0.2,True,
632,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.1962055584929086,0,0.2,True,
633,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
634,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
635,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
636,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,1,0.7334446021296293,1,0.85,True,
637,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
638,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0328957274623902,0,0.85,True,
639,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
640,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0184556247783843,0,0.2,True,
641,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
642,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.15,True,
643,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
644,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
645,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
646,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
647,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
648,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.020226548972622,0,0.2,True,
649,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
650,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
651,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
652,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
653,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2148,True,
654,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
655,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
656,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0221337217104476,0,0.2,True,
657,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
658,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0179755870369861,0,0.85,True,
659,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
660,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
661,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
662,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.026516998049831,0,0.2,True,
663,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
664,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0193786678513221,0,0.85,True,
665,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
666,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
667,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
668,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
669,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
670,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
671,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,1,0.7401236675533011,1,0.85,True,
672,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
673,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2316,True,
674,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0494688232083567,0,0.2,True,
675,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
676,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
677,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0167182672329199,0,0.2,True,
678,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
679,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
680,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
681,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
682,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
683,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,1,0.7322027875656737,1,0.85,True,
684,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
685,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
686,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.2817258342914513,0,0.2,True,
687,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0167303721577224,0,0.85,True,
688,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
689,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
690,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
691,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
692,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
693,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
694,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
695,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
696,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,1,0.6575074641813806,1,0.85,True,
697,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,1,0.7401236675533011,1,0.85,True,
698,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0164764362031222,0,0.2,True,
699,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
700,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0178257543653875,0,0.85,True,
701,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
702,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0295937165618482,1,0.85,True,
703,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.5982593868127549,0,0.65,True,
