source_dataset,time_raw,time,net_flow,injection_pressure,tl_interval_pressure,tl_bottom_pressure,tn_interval_pressure,tn_bottom_pressure,tc_interval_pressure,tc_bottom_pressure,tu_interval_pressure,tu_bottom_pressure,ts_interval_pressure,ts_bottom_pressure,flag_duplicate_timestamp,flag_time_gap_gt_expected,tc_injecting,tc_producing,delta_P_delta_Q
ftes_1hour,1/23/2025 21:00,2025-01-23T21:00:00,1.999697919,5097.38779,3.946807989,25.02320458,-8.593892733,-14.66563888,5111.978361,59.50499641,2510.151891,2377.608713,-14.90897646,-10.13546706,FALSE,FALSE,1,0,-4390.047947
ftes_1hour,1/23/2025 22:00,2025-01-23T22:00:00,1.999683132,5097.426758,3.947778765,25.06451607,-8.597338954,-14.68886638,5110.767704,59.45644725,2509.901582,2379.159819,-14.89903927,-10.10934977,FALSE,FALSE,1,0,-2635.287753
ftes_1hour,1/23/2025 23:00,2025-01-23T23:00:00,2.000121282,5099.713963,3.961666234,25.03632487,-8.610238468,-14.5901484,5114.388071,59.47853223,2510.098147,2380.416518,-14.92020358,-10.13860734,FALSE,FALSE,1,0,5220.141504
ftes_1hour,1/24/2025 0:00,2025-01-24T00:00:00,1.999973667,5106.012334,3.195374,26.45312267,-8.878351,-14.219385,5117.457682,59.97538967,2511.790929,2381.447072,-16.06144633,-10.73363933,FALSE,FALSE,1,0,-42667.55411
ftes_1hour,1/24/2025 1:00,2025-01-24T01:00:00,2.000108899,5101.680762,4.028757998,25.10786962,-8.579195678,-14.67039873,5115.082875,59.71961879,2511.541936,2383.68731,-14.91958163,-10.05716592,FALSE,FALSE,1,0,-32030.67321
ftes_1hour,1/24/2025 2:00,2025-01-24T02:00:00,1.999871199,5102.548807,3.993887831,25.13210412,-8.488805982,-14.59610754,5116.285393,59.84735874,2512.479277,2385.439192,-15.0470229,-10.10936349,FALSE,FALSE,1,0,-3651.851073
ftes_1hour,1/24/2025 3:00,2025-01-24T03:00:00,2.000271349,5103.835678,4.187485211,25.31932438,-8.466077191,-14.55490397,5115.628992,60.22408084,2513.32477,2387.081132,-15.10101076,-10.07716237,FALSE,FALSE,1,0,3215.971511
ftes_1hour,1/24/2025 4:00,2025-01-24T04:00:00,1.999929397,5105.591511,4.471020616,25.41549747,-8.155758446,-14.0402898,5117.381742,60.87987443,2514.365339,2388.812667,-14.98877422,-10.06868671,FALSE,FALSE,1,0,-5134.735284
ftes_1hour,1/24/2025 5:00,2025-01-24T05:00:00,1.999889644,5104.080142,3.60567227,24.60099394,-7.963281586,-13.90399997,5115.204319,60.35723309,2515.684119,2390.157235,-14.98550917,-10.07972852,FALSE,FALSE,1,0,38018.99228
ftes_1hour,1/24/2025 6:00,2025-01-24T06:00:00,2.00002709,5105.920272,2.965347923,23.82351287,-8.160388065,-14.48994579,5114.853594,59.96571332,2516.377311,2391.785103,-14.95928403,-10.13041308,FALSE,FALSE,1,0,13388.02148
ftes_1hour,1/24/2025 7:00,2025-01-24T07:00:00,2.000220094,5106.954438,2.919789688,23.74773062,-8.110099601,-14.50521017,5115.493867,59.91090545,2517.406914,2393.654811,-15.01990135,-10.07504769,FALSE,FALSE,1,0,5358.262005
ftes_1hour,1/24/2025 8:00,2025-01-24T08:00:00,1.999854615,5108.143735,2.868827891,23.69503121,-8.363426813,-14.54559372,5116.701667,60.1466234,2517.992193,2395.223007,-15.08114999,-10.08443599,FALSE,FALSE,1,0,-3254.077526
ftes_1hour,1/24/2025 9:00,2025-01-24T09:00:00,1.99996236,5108.279499,2.764842543,23.70544104,-8.745912262,-14.27845688,5115.620004,60.16702689,2519.032658,2396.576411,-15.05132106,-10.09793831,FALSE,FALSE,1,0,1260.04919
ftes_1hour,1/24/2025 10:00,2025-01-24T10:00:00,2.000030621,5108.605155,3.245958398,23.95094413,-9.245048509,-14.69328459,5116.150228,59.68609726,2519.479716,2397.514688,-15.04282628,-10.08656231,FALSE,FALSE,1,0,4770.747572
ftes_1hour,1/24/2025 11:00,2025-01-24T11:00:00,2.000033422,5108.633993,3.977440557,24.75194624,-9.226910659,-14.70236855,5116.33162,60.80162977,2519.160876,2398.010206,-15.16263969,-10.06374292,FALSE,FALSE,1,0,10295.60871
ftes_1hour,1/24/2025 12:00,2025-01-24T12:00:00,1.999988844,5107.992221,4.229057588,24.98936387,-9.150963496,-14.61818067,5116.708317,60.40690366,2519.100233,2399.176596,-15.2498891,-10.1211561,FALSE,FALSE,1,0,14396.60819
ftes_1hour,1/24/2025 13:00,2025-01-24T13:00:00,1.9999093,5109.858972,4.261542821,24.9323632,-9.079967866,-14.59810955,5118.123364,60.71786715,2519.119759,2400.721754,-15.23304068,-10.09797201,FALSE,FALSE,1,0,-23468.15599
ftes_1hour,1/24/2025 14:00,2025-01-24T14:00:00,1.999837188,5112.399661,4.492174922,25.03091303,-8.697689581,-14.18265487,5120.403959,61.43235109,2520.056494,2401.80645,-15.08797058,-10.11036609,FALSE,FALSE,1,0,-35232.54105
ftes_1hour,1/24/2025 15:00,2025-01-24T15:00:00,2.000273589,5113.459594,4.320757225,25.03433061,-8.685482631,-14.46826561,5121.997962,61.42729802,2521.807676,2403.276679,-15.05487022,-10.15179687,FALSE,FALSE,1,0,2428.805159
ftes_1hour,1/24/2025 16:00,2025-01-24T16:00:00,1.999937927,5114.620684,4.315314867,25.03872028,-8.639911695,-14.49616764,5123.660028,61.2952681,2523.563018,2404.508321,-15.05411167,-10.11716893,FALSE,FALSE,1,0,-3459.104695
ftes_1hour,1/24/2025 17:00,2025-01-24T17:00:00,1.999912996,5115.751605,4.333895286,25.00436507,-8.579264422,-14.71668133,5125.300685,61.35967854,2525.165265,2405.52487,-15.09078943,-10.0865705,FALSE,FALSE,1,0,-45362.03923
ftes_1hour,1/24/2025 18:00,2025-01-24T18:00:00,1.999853061,5116.285343,4.299970807,25.02708566,-8.537727107,-14.78742425,5125.623258,61.26889181,2526.448585,2407.820324,-15.09058227,-10.08241031,FALSE,FALSE,1,0,-8905.280721
ftes_1hour,1/24/2025 19:00,2025-01-24T19:00:00,2.000147095,5118.561603,4.301510682,24.96119682,-8.538317199,-14.92564188,5127.20187,61.24607789,2526.958432,2408.635438,-15.12767162,-10.07242029,FALSE,FALSE,1,0,7741.485679
ftes_1hour,1/24/2025 20:00,2025-01-24T20:00:00,1.999792148,5116.235651,4.129393619,24.84894025,-8.683743334,-15.06168219,5125.278945,61.30228403,2527.998023,2409.57646,-15.1186628,-10.10340207,FALSE,FALSE,1,0,6552.955793
ftes_1hour,1/24/2025 21:00,2025-01-24T21:00:00,2.00030523,5119.422327,4.044304674,24.7742156,-8.819251836,-15.17659415,5128.646154,61.1528147,2530.065767,2410.624153,-15.14093672,-10.07097967,FALSE,FALSE,1,0,6210.851287
ftes_1hour,1/24/2025 22:00,2025-01-24T22:00:00,1.999974597,5118.657992,4.090710719,24.76995569,-8.883502942,-15.05490851,5127.580606,61.06998212,2532.078498,2413.274874,-15.13125625,-10.05182776,FALSE,FALSE,1,0,2311.732344
ftes_1hour,1/24/2025 23:00,2025-01-24T23:00:00,1.999808635,5119.865999,4.108040784,24.81919601,-8.824575371,-14.86258418,5129.935486,61.01859974,2533.087075,2414.203338,-15.1773677,-9.974989621,FALSE,FALSE,1,0,-7278.816838
ftes_1hour,1/25/2025 0:00,2025-01-25T00:00:00,2.00992325,5121.452127,4.3972645,24.9948455,-8.073266,-14.71740675,5129.726143,60.69483025,2533.283445,2414.279756,-15.67269975,-9.9545075,FALSE,FALSE,1,0,156.8154596
ftes_1hour,1/25/2025 1:00,2025-01-25T01:00:00,1.999936686,5121.796639,4.128206158,24.98872187,-8.766406373,-14.65380711,5130.908151,61.08259947,2537.147058,2416.767139,-15.13796079,-10.01553435,FALSE,FALSE,1,0,-34.49755091
ftes_1hour,1/25/2025 2:00,2025-01-25T02:00:00,2.000166513,5118.722656,4.055285464,25.13419902,-8.925021119,-14.70393802,5131.136558,60.78727693,2538.312673,2418.266883,-15.09980372,-10.02588134,FALSE,FALSE,1,0,-13375.20396
ftes_1hour,1/25/2025 3:00,2025-01-25T03:00:00,1.999962494,5119.873098,4.122940922,24.85864617,-8.789334578,-14.61774767,5130.432726,60.88135647,2539.001403,2420.618878,-15.20433226,-9.980622302,FALSE,FALSE,1,0,-5638.896377
ftes_1hour,1/25/2025 4:00,2025-01-25T04:00:00,1.999924158,5121.006902,4.050536549,24.88477432,-8.758449771,-14.64511064,5132.342092,61.07467429,2539.588378,2421.898103,-15.18768556,-9.987954208,FALSE,FALSE,1,0,-29575.43823
ftes_1hour,1/25/2025 5:00,2025-01-25T05:00:00,2.000015169,5122.10854,4.164730925,24.93638044,-8.760241881,-14.56987329,5132.630958,61.07236814,2540.422423,2422.865771,-15.14718044,-9.97960649,FALSE,FALSE,1,0,12104.44891
ftes_1hour,1/25/2025 6:00,2025-01-25T06:00:00,2.000001778,5123.107912,4.103460789,24.91426496,-8.728094944,-14.49604698,5133.106312,61.10392954,2541.491148,2423.897689,-15.22535363,-9.989889749,FALSE,FALSE,1,0,-74630.12471
ftes_1hour,1/25/2025 7:00,2025-01-25T07:00:00,2.000036333,5125.660137,4.372416155,24.85395235,-8.708246475,-14.49269907,5135.333964,61.02977358,2542.305014,2425.632771,-15.16904867,-10.04115073,FALSE,FALSE,1,0,73859.78874
ftes_1hour,1/25/2025 8:00,2025-01-25T08:00:00,1.999870949,5128.179751,4.352014936,24.90831538,-8.747774948,-14.55399699,5137.78438,61.42945165,2544.545801,2427.337869,-15.16295658,-10.04992554,FALSE,FALSE,1,0,-15234.93204
ftes_1hour,1/25/2025 9:00,2025-01-25T09:00:00,2.00022712,5127.995448,4.320509275,24.83247428,-8.636575687,-14.53278797,5137.428827,61.43748944,2546.002649,2428.398886,-15.20515741,-10.04408552,FALSE,FALSE,1,0,-517.4565026
ftes_1hour,1/25/2025 10:00,2025-01-25T10:00:00,1.999765374,5129.363143,4.297886893,24.8691651,-8.662487433,-14.48190091,5138.058845,61.51444517,2547.295646,2429.412757,-15.18407536,-10.09047242,FALSE,FALSE,1,0,-2962.007251
ftes_1hour,1/25/2025 11:00,2025-01-25T11:00:00,2.000073795,5129.675531,4.322381183,24.83677734,-8.638252026,-14.44823516,5139.009707,61.31577174,2547.973308,2430.850483,-15.14864765,-10.1076094,FALSE,FALSE,1,0,1012.862289
ftes_1hour,1/25/2025 12:00,2025-01-25T12:00:00,1.999943257,5132.297283,4.196088291,24.8785279,-8.613655619,-14.33389898,5141.075689,61.46765053,2549.054091,2432.131787,-15.16271646,-10.0938155,FALSE,FALSE,1,0,-20084.20537
ftes_1hour,1/25/2025 13:00,2025-01-25T13:00:00,2.00008326,5131.652719,4.257310626,24.89963716,-8.660996286,-14.35032319,5141.248312,61.3844373,2550.105796,2433.959327,-15.20491886,-10.12542493,FALSE,FALSE,1,0,-4603.929916
ftes_1hour,1/25/2025 14:00,2025-01-25T14:00:00,1.999943405,5133.407945,4.302695641,24.88535511,-8.682424769,-14.32783781,5142.93238,61.21831568,2550.365709,2435.149386,-15.23698312,-10.0766431,FALSE,FALSE,1,0,-12550.32712
ftes_1hour,1/25/2025 15:00,2025-01-25T15:00:00,1.655132163,5051.614134,4.266406004,24.885792,-8.726839155,-14.25560647,5061.194331,61.23632938,2550.319529,2435.998503,-15.13860347,-10.1031517,FALSE,FALSE,1,0,237.2132954
ftes_1hour,1/25/2025 16:00,2025-01-25T16:00:00,1.550018784,5040.048923,4.153864425,24.85500047,-8.693887258,-14.25098919,5048.458927,61.03049025,2540.983942,2437.14404,-15.17748745,-10.09462636,FALSE,FALSE,1,0,110.0260605
ftes_1hour,1/25/2025 17:00,2025-01-25T17:00:00,1.549944801,5045.735913,4.117788578,24.85000068,-8.720461164,-14.33503274,5052.927872,61.03063093,2527.03977,2438.778453,-15.22079139,-10.09442147,FALSE,FALSE,1,0,-76868.87528
ftes_1hour,1/25/2025 18:00,2025-01-25T18:00:00,1.550050387,5047.826053,4.089193551,24.9001835,-8.740632454,-14.36213253,5055.323442,61.08032473,2514.866475,2439.489108,-15.18219994,-10.10117604,FALSE,FALSE,1,0,19795.61684
ftes_1hour,1/25/2025 19:00,2025-01-25T19:00:00,1.549902847,5049.196778,4.145206184,24.91601428,-8.739377148,-14.3367784,5056.290481,61.08382062,2505.468125,2439.899808,-15.1755114,-10.08486308,FALSE,FALSE,1,0,-9290.531381
ftes_1hour,1/25/2025 20:00,2025-01-25T20:00:00,1.550010138,5049.842322,4.163071767,24.88175697,-8.803537161,-14.2135843,5056.312464,61.13904193,2497.598735,2440.384138,-15.22326236,-10.03539147,FALSE,FALSE,1,0,6016.758162
ftes_1hour,1/25/2025 21:00,2025-01-25T21:00:00,1.550301016,5048,4.176725024,24.9424845,-8.736587858,-14.18925893,5055.535383,61.13658086,2490.896381,2440.763155,-15.18650875,-10.07724268,FALSE,FALSE,1,0,-6333.658785
ftes_1hour,1/25/2025 22:00,2025-01-25T22:00:00,1.549955687,5044.043747,4.073266692,24.97139812,-8.700792543,-14.29765834,5051.447966,61.09946383,2485.664587,2440.571504,-15.11691986,-10.09290119,FALSE,FALSE,1,0,11456.47484
ftes_1hour,1/25/2025 23:00,2025-01-25T23:00:00,1.550121579,5044.723453,4.140779629,24.98558523,-8.788682113,-14.313088,5051.973196,61.28192287,2482.109725,2440.431552,-15.12533997,-10.01378413,FALSE,FALSE,1,0,4097.280158
ftes_1hour,1/26/2025 0:00,2025-01-26T00:00:00,1.55188,5054.688331,3.195046,25.3570926,-8.654009,-14.8513232,5053.614312,59.945339,2479.843128,2440.620457,-14.9224712,-9.2939388,FALSE,FALSE,1,0,5666.946653
ftes_1hour,1/26/2025 1:00,2025-01-26T01:00:00,1.550201703,5039.573528,4.077851245,24.97161986,-8.765844052,-14.17957149,5047.438268,60.85242451,2475.726668,2440.24107,-15.19333508,-10.081415,FALSE,FALSE,1,0,9006.03588
ftes_1hour,1/26/2025 2:00,2025-01-26T02:00:00,1.549793502,5041.159434,4.094788441,25.03523714,-8.723065108,-14.21156452,5048.958531,61.06009971,2473.377373,2440.013399,-15.17931827,-10.04428648,FALSE,FALSE,1,0,-3885.110522
ftes_1hour,1/26/2025 3:00,2025-01-26T03:00:00,1.550025953,5042.07717,4.357124004,24.98412549,-8.746454999,-14.25088811,5050.413074,61.17608759,2470.81359,2439.748204,-15.09093377,-10.04009396,FALSE,FALSE,1,0,3948.083682
ftes_1hour,1/26/2025 4:00,2025-01-26T04:00:00,1.549866681,5044.469007,4.609389867,24.95796866,-8.756607573,-14.27948998,5052.097425,61.18488196,2468.691209,2439.431798,-15.16382123,-10.09673173,FALSE,FALSE,1,0,-15017.31001
ftes_1hour,1/26/2025 5:00,2025-01-26T05:00:00,1.549867558,5043.51489,4.603931106,24.91780457,-8.778876945,-14.26051526,5051.723317,61.36653009,2467.4525,2439.010796,-15.10194962,-10.11984799,FALSE,FALSE,1,0,-1087932.725
ftes_1hour,1/26/2025 6:00,2025-01-26T06:00:00,1.55018573,5043.352728,4.603669308,24.93537784,-8.769340413,-14.30793113,5050.897379,61.63288425,2466.102699,2438.859106,-15.17551412,-10.1155043,FALSE,FALSE,1,0,-509.6677269
ftes_1hour,1/26/2025 7:00,2025-01-26T07:00:00,1.549830287,5041.952055,4.493620098,24.92606349,-8.737615999,-14.31222837,5049.695644,61.43835576,2464.741526,2438.47107,-15.24286406,-10.0751344,FALSE,FALSE,1,0,3940.640271
ftes_1hour,1/26/2025 8:00,2025-01-26T08:00:00,1.550102014,5041.148786,4.361619308,24.93888739,-8.720726153,-14.34006258,5049.908214,61.58430233,2463.16499,2438.006524,-15.30001316,-10.00542184,FALSE,FALSE,1,0,-2956.161883
ftes_1hour,1/26/2025 9:00,2025-01-26T09:00:00,1.549890275,5041.961372,4.184581683,24.92688305,-8.801878458,-14.41190965,5050.34721,61.56027454,2463.034265,2437.744792,-15.2037308,-10.05777331,FALSE,FALSE,1,0,-3837.677518
ftes_1hour,1/26/2025 10:00,2025-01-26T10:00:00,1.55010133,5040.113255,4.336624892,24.90366164,-8.761828641,-14.27705588,5048.269605,61.33501331,2462.000367,2437.343574,-15.24038078,-10.04239282,FALSE,FALSE,1,0,-8756.565824
ftes_1hour,1/26/2025 11:00,2025-01-26T11:00:00,1.549805373,5039.203062,4.311218867,24.9052707,-8.733810498,-14.2686772,5047.734798,61.48948379,2461.584111,2437.259406,-15.28107123,-9.941320569,FALSE,FALSE,1,0,3075.423119
ftes_1hour,1/26/2025 12:00,2025-01-26T12:00:00,1.550075247,5038.296418,4.366080011,24.92887369,-8.768048229,-14.25166306,5046.801162,61.40707483,2461.23969,2437.052081,-15.28243442,-9.967334434,FALSE,FALSE,1,0,-3359.508511
ftes_1hour,1/26/2025 13:00,2025-01-26T13:00:00,1.550025022,5038.892713,4.351504071,24.95227042,-8.773255651,-14.372816,5047.587609,61.57340622,2460.488476,2436.48639,-15.31579614,-9.969716182,FALSE,FALSE,1,0,-11872.47387
ftes_1hour,1/26/2025 14:00,2025-01-26T14:00:00,1.549846136,5038.430185,4.429934051,24.90098939,-8.693654132,-14.34384214,5046.671439,61.59538921,2460.046916,2435.916129,-15.22915048,-10.02620736,FALSE,FALSE,1,0,2585.602004
ftes_1hour,1/26/2025 15:00,2025-01-26T15:00:00,1.550135114,5037.55281,4.371766747,25.00062492,-8.708529256,-14.42772531,5046.460324,61.82111776,2460.02208,2435.91155,-15.15561468,-10.04766118,FALSE,FALSE,1,0,-3036.130778
ftes_1hour,1/26/2025 16:00,2025-01-26T16:00:00,1.550016599,5038.875853,4.407857737,24.95786166,-8.743886124,-14.37063093,5047.401788,61.57801855,2459.228716,2435.509744,-15.22639765,-10.0229892,FALSE,FALSE,1,0,-11163.50673
ftes_1hour,1/26/2025 17:00,2025-01-26T17:00:00,1.549874669,5038.646475,4.581136315,24.94596888,-8.770855682,-14.31895562,5046.479911,61.46863137,2458.934974,2435.200968,-15.15930224,-10.02125354,FALSE,FALSE,1,0,1616.134714
ftes_1hour,1/26/2025 18:00,2025-01-26T18:00:00,1.550096961,5036.880438,4.623153971,25.0330011,-8.731090915,-14.33789073,5044.417145,61.29383113,2458.979787,2434.882206,-15.09321534,-10.00777308,FALSE,FALSE,1,0,-7944.671873
ftes_1hour,1/26/2025 19:00,2025-01-26T19:00:00,1.550229993,5036.04101,4.610208969,25.02847074,-8.782173416,-14.3215154,5043.986449,61.29120079,2459.144914,2434.454263,-15.23876852,-9.999908914,FALSE,FALSE,1,0,-6309.970533
ftes_1hour,1/26/2025 20:00,2025-01-26T20:00:00,1.549955988,5035.223544,4.545119655,25.04340227,-8.730010903,-14.30393257,5042.290336,61.10429378,2459.03132,2433.955542,-15.28937204,-10.03298241,FALSE,FALSE,1,0,2983.398113
ftes_1hour,1/26/2025 21:00,2025-01-26T21:00:00,1.549957503,5034.865323,4.541550679,25.00112346,-8.715521898,-14.34291158,5042.150681,61.13376728,2458.75042,2433.47863,-15.26804956,-10.0410114,FALSE,FALSE,1,0,-236449.505
ftes_1hour,1/26/2025 22:00,2025-01-26T22:00:00,1.549935829,5032.809967,4.528425603,24.99584708,-8.791862932,-14.36794778,5040.220225,61.21568436,2458.46722,2433.049701,-15.24132145,-10.05320743,FALSE,FALSE,1,0,94830.48814
ftes_1hour,1/26/2025 23:00,2025-01-26T23:00:00,1.550153698,5032.149117,4.568915698,24.97166767,-8.767998605,-14.31500988,5039.393559,61.15498245,2458.698238,2432.472466,-15.34464159,-10.09329958,FALSE,FALSE,1,0,-3033.244748
ftes_1hour,1/27/2025 0:00,2025-01-27T00:00:00,1.553246833,5028.946469,4.2938625,24.61511417,-9.165744833,-15.34956367,5039.508963,61.240523,2459.143513,2432.386244,-15.443495,-10.7019495,FALSE,FALSE,1,0,-1035.40518
ftes_1hour,1/27/2025 1:00,2025-01-27T01:00:00,1.550051767,5030.216259,4.647003741,24.98470919,-8.740262271,-14.41881174,5037.677909,61.25827936,2459.124148,2432.108417,-15.29127251,-10.08132348,FALSE,FALSE,1,0,-397.4221503
ftes_1hour,1/27/2025 2:00,2025-01-27T02:00:00,1.549940218,5030.824312,4.66022149,24.96565069,-8.748699234,-14.48467326,5037.142742,61.44150334,2459.680636,2432.116339,-15.3161185,-10.09076348,FALSE,FALSE,1,0,-5450.99463
ftes_1hour,1/27/2025 3:00,2025-01-27T03:00:00,1.549981183,5025.330097,4.559968328,24.9025074,-8.732595256,-14.48199329,5032.952829,61.2639726,2460.026303,2432.119731,-15.39197641,-10.09282424,FALSE,FALSE,1,0,-134119.7364
ftes_1hour,1/27/2025 4:00,2025-01-27T04:00:00,1.549983958,5025.519101,4.657253301,24.84885283,-8.801769643,-14.49775487,5033.12583,61.37328329,2461.888197,2432.173927,-15.37768869,-10.0853439,FALSE,FALSE,1,0,68109.54955
ftes_1hour,1/27/2025 5:00,2025-01-27T05:00:00,1.550044969,5026.697938,4.695234618,24.87087998,-8.735770162,-14.48983924,5034.616412,61.47198065,2463.499253,2431.927095,-15.38744149,-10.07744602,FALSE,FALSE,1,0,19321.71248
ftes_1hour,1/27/2025 6:00,2025-01-27T06:00:00,1.549898436,5026.907352,4.709597924,24.86232418,-8.686923249,-14.45695242,5035.23326,61.28468161,2464.507788,2431.506532,-15.37747652,-10.04540974,FALSE,FALSE,1,0,-1429.12518
ftes_1hour,1/27/2025 7:00,2025-01-27T07:00:00,1.549960594,5028.653202,4.613874237,24.81156906,-8.727202072,-14.48046889,5036.936291,61.41387857,2465.708122,2431.845653,-15.45301981,-10.12193469,FALSE,FALSE,1,0,28087.29367
ftes_1hour,1/27/2025 8:00,2025-01-27T08:00:00,1.549943961,5028.021413,4.400923759,24.79387148,-8.752934551,-14.46209064,5036.039734,61.36967722,2465.410773,2431.609172,-15.4684727,-10.11138281,FALSE,FALSE,1,0,37984.06782
ftes_1hour,1/27/2025 9:00,2025-01-27T09:00:00,1.549909588,5028.80516,4.527391598,24.82067987,-8.78612097,-14.49278921,5036.2889,61.27976377,2466.177066,2431.636087,-15.47979815,-10.14304436,FALSE,FALSE,1,0,-22801.23934
ftes_1hour,1/27/2025 10:00,2025-01-27T10:00:00,1.550108128,5028.408295,4.509784165,24.80201658,-8.75161552,-14.52663857,5035.390845,61.39172395,2466.663,2431.447056,-15.45493121,-10.18823195,FALSE,FALSE,1,0,-1998.917095
ftes_1hour,1/27/2025 11:00,2025-01-27T11:00:00,1.55002242,5026.748961,4.729522906,24.78884437,-8.780045279,-14.49185037,5034.021953,61.40713584,2467.527341,2431.537543,-15.47937197,-10.2282139,FALSE,FALSE,1,0,19360.31642
ftes_1hour,1/27/2025 12:00,2025-01-27T12:00:00,1.550163334,5026.90469,4.843100793,24.72674646,-8.853810574,-14.5472374,5034.45618,61.55004137,2467.95657,2431.690072,-15.43499579,-10.27555102,FALSE,FALSE,1,0,1105.135047
ftes_1hour,1/27/2025 13:00,2025-01-27T13:00:00,1.550062681,5025.831225,4.882777691,24.72115796,-8.867666217,-14.53649019,5032.466444,61.47921602,2468.104644,2431.701553,-15.43623242,-10.25721782,FALSE,FALSE,1,0,10665.0075
ftes_1hour,1/27/2025 14:00,2025-01-27T14:00:00,1.549936118,5024.895298,4.978933946,24.67428709,-8.864533666,-14.48205476,5032.774578,61.28718993,2468.449828,2431.722984,-15.37444959,-10.29385915,FALSE,FALSE,1,0,7394.949551
ftes_1hour,1/27/2025 15:00,2025-01-27T15:00:00,1.549937459,5026.130925,4.921902312,24.68231974,-8.824360463,-14.53421726,5033.381767,61.27361888,2469.136839,2431.594937,-15.3456706,-10.2543926,FALSE,FALSE,1,0,921422.0731
ftes_1hour,1/27/2025 16:00,2025-01-27T16:00:00,1.550206157,5025.801055,4.937213584,24.70235214,-8.843712188,-14.54383439,5033.158467,61.43884659,2469.294458,2431.437345,-15.37317335,-10.256192,FALSE,FALSE,1,0,-1227.660794
ftes_1hour,1/27/2025 17:00,2025-01-27T17:00:00,1.54985311,5025.31834,5.000529902,24.70128306,-8.879087752,-14.48150064,5033.219818,61.43380719,2469.934397,2431.512304,-15.34831461,-10.23868702,FALSE,FALSE,1,0,1367.282543
ftes_1hour,1/27/2025 18:00,2025-01-27T18:00:00,1.550041194,5026.418425,5.007110087,24.601605,-8.879730653,-14.55314737,5034.692847,61.6188952,2469.48966,2431.680688,-15.29949546,-10.26669608,FALSE,FALSE,1,0,5848.902618
ftes_1hour,1/27/2025 19:00,2025-01-27T19:00:00,1.549996412,5027.430723,5.10821603,24.59649956,-8.823034095,-14.57145527,5035.603542,61.38468622,2469.29281,2431.213613,-15.36002379,-10.31323813,FALSE,FALSE,1,0,-22605.01987
ftes_1hour,1/27/2025 20:00,2025-01-27T20:00:00,1.549950558,5027.17533,5.073370006,24.54902359,-8.838691909,-14.59865091,5035.517019,61.58909268,2469.341597,2431.126321,-15.34356751,-10.2648953,FALSE,FALSE,1,0,5569.699481
ftes_1hour,1/27/2025 21:00,2025-01-27T21:00:00,1.550031893,5024.973606,5.080837134,24.54058891,-8.815343893,-14.68952461,5032.616902,61.38698232,2469.642782,2431.439875,-15.31351866,-10.30456721,FALSE,FALSE,1,0,-27069.82234
ftes_1hour,1/27/2025 22:00,2025-01-27T22:00:00,1.550216873,5025.741159,5.179493053,24.53198804,-8.838947788,-14.67187303,5033.490982,61.61351113,2469.786912,2431.339832,-15.39411867,-10.33884183,FALSE,FALSE,1,0,4149.383717
ftes_1hour,1/27/2025 23:00,2025-01-27T23:00:00,1.549804668,5027.66488,5.096009863,24.51157947,-8.805549775,-14.62336607,5035.15859,61.71854871,2470.151518,2431.484264,-15.28359984,-10.34429512,FALSE,FALSE,1,0,-4666.903604
ftes_1hour,1/28/2025 0:00,2025-01-28T00:00:00,1.551058429,5026.189363,4.976637429,24.03291171,-8.710067143,-14.914219,5036.740944,62.74028586,2470.465631,2431.495105,-15.51358743,-10.18304871,FALSE,FALSE,1,0,-1176.872626
ftes_1hour,1/28/2025 1:00,2025-01-28T01:00:00,1.549880008,5026.838139,5.070976421,24.34302121,-8.838944154,-14.60921828,5034.452321,61.77444206,2470.721936,2430.748049,-15.37408989,-10.3943008,FALSE,FALSE,1,0,-550.5468759
ftes_1hour,1/28/2025 2:00,2025-01-28T02:00:00,1.550067309,5026.768039,5.119596143,24.32341496,-8.875827712,-14.66181106,5034.595799,61.88457049,2472.525198,2430.944528,-15.46165482,-10.34211781,FALSE,FALSE,1,0,-374.2638854
ftes_1hour,1/28/2025 3:00,2025-01-28T03:00:00,1.549934539,5026.829487,5.199295986,24.28807445,-8.827057284,-14.69982289,5034.815963,61.95167775,2473.516331,2431.109803,-15.52568599,-10.37031762,FALSE,FALSE,1,0,-462.815395
ftes_1hour,1/28/2025 4:00,2025-01-28T04:00:00,1.550308714,5025.837658,5.236659919,24.23555361,-8.817858585,-14.62081193,5033.938989,61.90081744,2474.803275,2431.399556,-15.56801464,-10.37210518,FALSE,FALSE,1,0,-2650.708893
ftes_1hour,1/28/2025 5:00,2025-01-28T05:00:00,1.549748783,5026.066815,5.225028928,24.32907086,-8.789157002,-14.65135752,5034.418827,61.99042718,2475.916733,2431.665816,-15.51947688,-10.39601186,FALSE,FALSE,1,0,-409.2593552
ftes_1hour,1/28/2025 6:00,2025-01-28T06:00:00,1.550030361,5030.354685,5.262737516,24.24856738,-8.816933855,-14.72532772,5038.089422,62.20898622,2477.290762,2432.008107,-15.5729038,-10.39919815,FALSE,FALSE,1,0,15228.00077
ftes_1hour,1/28/2025 7:00,2025-01-28T07:00:00,1.549900201,5029.483313,5.221767526,24.23585594,-8.89036859,-14.65081433,5036.726511,62.06814825,2479.19801,2432.102893,-15.58317658,-10.44141343,FALSE,FALSE,1,0,6694.622004
