date,lat,lon,tmax,tmin,tmean,HI02,HI05,FHS_c9,maxFRP_c9,BA_km2,pdsi,pdsi_category,spi90d,spei90d,air_sfc,apcp,soilm,lhtfl,shtfl,rhum_2m,uwnd,vwnd,BCOC,LAI,NDVI,FWI
2001-03-16,37.75,-118.75,10.849474,-4.6718416,3.0888162,0.0,0.0,0.0,,0.0,-1.7132121,4.0,0.3199997,0.3199997,269.426,0.001,800.7475,-51.603,18.945,61.4755,4.161722,-1.1189537,2.62114485e-10,0.19749999,0.044763885,
2001-03-12,37.25,-95.25,13.23117,3.9811108,8.60614,0.0,0.0,0.0,,0.0,1.6100019,6.0,1.4499998,1.4499998,283.9856666666667,1.9723333333333333,737.2800000000001,-60.08133333333333,-41.88233333333333,89.19366666666667,2.0750294,1.4943218,2.76947655e-10,0.58849,0.331529,0.031528063
2001-08-11,37.75,-95.75,30.27962,19.509602,24.894611,0.0,0.0,0.0,,0.0,-0.7960031,5.0,-0.24000025,-0.21200024,300.17366666666663,0.0033333333333333,466.648,-67.34233333333334,-70.88733333333333,75.171,-2.4517303,-3.1123767,2.8778348999999997e-09,,0.297287,29.484295
2001-03-23,43.25,-123.75,16.794304,4.721676,10.75799,0.0,0.0,0.0,,0.0,-1.8139933,4.0,-2.0900002,-2.0900002,285.3503333333333,0.0,607.2166666666666,-87.28933333333333,-50.745666666666665,74.71133333333334,0.27422523,0.13474083,5.83322945e-10,2.5830917,0.639376,0.41380748
2001-11-26,33.75,-92.25,21.967438,5.462585,13.715012,0.0,0.0,0.0,,0.0,1.528803,6.0,0.42199978,0.62999964,284.702,0.6005,510.364,-26.9,-0.7150000000000001,77.80850000000001,-1.6076813,1.293396,3.11845495e-10,,-0.015763443,2.7769482
2001-01-12,42.25,-103.75,8.942758,-9.595352,-0.32629728,0.0,0.0,0.0,,0.0,0.9332033,5.0,1.3479924,2.0899997,271.235,0.0055,378.649,-8.4975,17.073,56.11150000000001,0.83756447,3.539013,2.23648035e-10,0.19275665,0.19860798,
2001-02-22,40.75,-115.25,5.0571146,-6.090016,-0.51645064,0.0,0.0,0.0,,0.0,-2.2188044,3.0,-0.5544044,-0.51119787,273.573,0.1714999999999999,531.5975,-12.6875,-4.4830000000000005,69.77199999999999,0.22862434,2.3880405,1.7948361999999998e-10,,0.036956,
2001-02-25,35.75,-118.75,9.33169,2.0379717,5.6848307,0.0,0.0,0.0,,0.0,-1.6147997,4.0,-0.34159577,-0.32000017,278.9,1.0295,559.676,-7.2574999999999985,-12.169,87.6515,5.0024967,0.093847275,9.8283305e-11,,0.055312,
2001-11-09,38.75,-107.25,9.849611,-7.5072184,1.1711965,0.0,0.0,0.0,,0.0,-1.5431784,4.0,-1.1251955,-1.1011981,270.64750000000004,0.0,581.4155000000001,-14.137,16.871,65.34200000000001,-1.6643143,1.6802979,1.98295795e-10,0.8071111,0.26969543,0.38391155
2001-04-21,39.25,-99.25,23.435162,5.220379,14.32777,0.0,0.0,0.0,,0.0,1.3472005,6.0,0.38999987,1.0099998,293.9853333333333,0.2876666666666667,446.75,-87.831,-57.528,56.828,0.010644913,0.48859596,4.0152481e-10,0.6839701,0.34857598,10.425439
2001-08-04,37.25,-122.25,21.984028,15.384827,18.684427,0.0,0.0,0.0,,0.0,-1.4743992,4.0,-0.26000643,-0.98360276,295.569,0.0115,458.866,-15.162,-188.246,75.225,2.9301872,-2.6866817,6.7788863e-10,1.843182,0.60563385,5.936705
2001-02-14,38.25,-104.75,0.2157702,-6.271891,-3.0280604,0.0,0.0,0.0,,0.0,0.18879293,5.0,0.027596096,0.62999964,272.9823333333333,0.077,540.4173333333333,-21.954,-31.644666666666662,82.248,-3.6472588,1.4900646,1.6777157500000002e-10,,0.020312,
2001-10-10,47.75,-109.75,16.220728,0.42712662,8.323927,0.0,0.0,0.0,,0.0,-2.975993,3.0,0.10000289,-0.22319902,285.4995,0.0,333.466,-5.957000000000001,-50.3345,33.697500000000005,8.80542,0.70893097,4.5957460999999996e-10,0.1974369,0.19340698,56.72007
2001-07-19,33.75,-81.25,34.84935,22.976284,28.912817,0.0,0.0,0.0,,0.0,-2.2112088,3.0,-0.2591983,-0.04560282,303.5565,1.132,337.7415,-132.0815,-31.1995,65.694,2.1868348,1.5151403,4.754666e-09,,0.21896899,30.701897
2001-03-18,36.75,-88.25,10.64334,-1.3317194,4.6558104,0.0,0.0,0.0,,0.0,-3.3255894,2.0,-0.69199985,-0.48880205,280.661,0.0,599.879,-66.101,-74.086,68.898,-2.3277779,-3.5156689,2.95710765e-10,0.5575359,0.32868093,1.3207527
2001-01-06,43.75,-104.25,7.987923,-2.0967963,2.9455633,0.0,0.0,0.0,,0.0,-1.5492024,4.0,0.38999987,0.5616014,271.69166666666666,0.001,425.4303333333333,-3.3216666666666668,18.97233333333333,62.53533333333333,6.4629154,-6.392828,9.926768e-11,0.24372225,0.121005,
2001-01-30,34.25,-83.75,15.561177,8.151988,11.856583,0.0,0.0,0.0,,0.0,-2.3651962,3.0,-0.25279891,-0.07479828,285.69966666666664,1.968333333333333,496.1123333333333,-57.81133333333333,-16.975333333333335,83.735,0.49189568,2.4498055,2.8521828e-10,0.69919574,0.320624,0.0670843
2001-10-07,43.25,-101.25,25.343939,1.4525592,13.398249,0.0,0.0,0.0,,0.0,-1.1188025,4.0,-1.28,-0.96600485,286.813,0.001,397.6675,-20.671,-30.2155,48.916,-0.89149666,4.178442,3.23070515e-10,0.4938767,0.22278099,14.117337
2001-04-02,47.25,-85.75,4.177826,-1.6415302,1.268148,0.0,0.0,0.0,,0.0,,,,,271.647,0.127,,0.794,2.541,95.559,,,5.5190963e-10,,,
2001-12-13,41.25,-93.75,2.3277097,-2.5527616,-0.11252594,0.0,0.0,0.0,,0.0,-0.97439754,5.0,-0.51119787,-0.4179969,277.547,0.299,509.326,-12.857,-21.323,78.328,2.956602,-2.3838654,2.62508985e-10,0.34796298,0.267417,
2001-11-26,37.75,-94.25,18.546963,3.0648148,10.805889,0.0,0.0,0.0,,0.0,-0.80678463,5.0,-0.03000021,-0.020401252,284.6275,0.0005,571.0015,-49.6305,11.2425,63.918,-0.7678375,4.777771,2.9967067499999997e-10,,0.10633,9.1264305
2001-02-23,34.75,-115.75,11.700874,4.0106063,7.8557405,0.0,0.0,0.0,,0.0,-1.5416116,4.0,-0.15880121,-0.12120509,284.3535,0.0015,406.0875,-12.8425,-47.4415,34.8815,6.276005,-0.95287323,2.88072205e-10,0.121940486,0.060516,13.738485
2001-12-18,33.25,-114.75,18.536703,1.3644975,9.950601,0.0,0.0,0.0,,0.0,-2.0912004,3.0,-0.6884021,-0.77840227,280.49725,0.001,409.7985,-0.94775,-12.74375,23.67075,0.23005486,-3.8632183,2.19314415e-10,0.108780004,0.128584,63.046516
2001-03-27,43.75,-110.25,-0.51703596,-10.793761,-5.6553984,0.0,0.0,0.0,,0.0,-4.3791995,1.0,-1.5076041,-1.3208029,270.4596666666667,0.178,753.6619999999999,-64.39466666666667,-29.316666666666663,74.00866666666667,6.246914,-0.9450741,1.6237582e-10,,0.069938995,
2001-01-08,34.75,-99.75,13.111672,-1.934894,5.5883894,0.0,0.0,0.0,,0.0,1.3099998,6.0,1.4499998,1.69,275.74575,0.0,515.2045,-22.32775,-0.5635000000000002,66.76025000000001,3.0481434,-0.70845795,1.01438282e-10,,,
2001-01-15,37.75,-121.75,12.566188,-0.5488975,6.008645,0.0,0.0,0.0,,0.0,-1.1768008,4.0,-0.5496007,-0.4720009,277.983,0.0,486.331,-17.73,-7.148499999999999,60.811,2.6786518,-5.682844,1.8441539e-10,0.6334824,0.389881,3.9380472
2001-03-04,46.75,-96.75,-4.0715365,-14.347823,-9.20968,0.0,0.0,0.0,,0.0,2.1011846,7.0,-0.5207986,0.029999733,260.2083333333333,0.002,428.535,-1.6993333333333334,14.363333333333337,90.52266666666668,-1.6709042,-2.9593563,1.1341026499999999e-10,,-0.0046399995,
2001-07-14,44.25,-82.75,24.270851,11.825428,18.04814,0.0,0.0,0.0,,0.0,,,,,289.259,0.001,,-7.4405,0.849,76.507,1.3700981,-1.5709,1.41787135e-09,,,
2001-04-18,32.25,-110.25,30.882574,13.820373,22.351473,0.0,0.0,0.0,,0.0,3.395204,8.0,0.07200259,0.409198,297.57275,0.0,446.11575,-41.8675,-92.598,25.239,-1.6018162,0.9156494,9.9050458e-10,0.51123035,0.28568998,35.252075
2001-12-24,43.75,-72.25,1.4021938,-3.5768998,-1.087353,0.0,0.0,0.0,,0.0,-4.640804,1.0,-2.0900002,-2.0900002,272.7663333333333,0.999,222.73566666666667,-4.781,7.550333333333334,92.06766666666664,-1.8859253,2.5685635,3.1276090000000004e-10,,0.002743,
2001-03-22,39.25,-78.25,10.411705,2.926305,6.669005,0.0,0.0,0.0,,0.0,-1.842397,4.0,-0.348,0.055201624,280.4395,0.6555,482.228,-65.6335,-44.9925,83.785,3.8000603,-6.854906,1.6824410999999999e-10,,0.0040979995,
2001-02-15,39.25,-108.25,2.9449675,-7.3995614,-2.2272968,0.0,0.0,0.0,,0.0,-2.3460007,3.0,-1.3208028,-0.87600267,271.786,0.227,598.695,-28.177,-15.455,82.921,2.766365,2.751934,2.1003832e-10,,0.039151,
2001-10-23,40.25,-123.25,17.64455,4.1323013,10.888426,0.0,0.0,0.0,,0.0,-3.6035948,2.0,-1.6516043,-1.2967983,286.291,0.0403333333333333,241.642,-3.514333333333333,-79.872,69.24066666666666,2.2545657,-4.2206593,1.043071025e-10,1.9867108,0.66514796,12.056238
2001-06-17,43.75,-83.75,25.52006,13.31853,19.419294,0.0,0.0,0.0,,0.0,,,,,292.23466666666667,0.1123333333333333,670.338,-62.98633333333333,-15.882,69.63933333333334,2.7102547,-0.60707664,1.1494433e-09,1.1733125,0.43071675,4.43622
2001-11-04,40.75,-96.75,22.185759,1.135189,11.660474,0.0,0.0,0.0,,0.0,0.788806,5.0,-0.52720135,-0.24000025,287.3495,0.0,467.236,-18.004,-16.561999999999998,57.3695,1.1368847,-0.05206299,2.44449185e-10,0.41030216,0.32639098,9.4946
2001-11-13,39.25,-93.75,19.584167,9.145689,14.364928,0.0,0.0,0.0,,0.0,2.4311974,7.0,-0.03000021,0.23999977,286.71900000000005,0.0,599.0045,-43.4555,-11.51,68.917,0.30191612,6.230648,5.50800125e-10,,0.055372,15.221219
2001-02-04,44.75,-120.25,11.767776,3.0432968,7.405536,0.0,0.0,0.0,,0.0,-1.2400177,4.0,-1.4091971,-0.7315977,276.069,0.17,580.849,-23.171,8.472,85.638,-1.2995396,2.6914444,1.8673271499999998e-10,0.26615003,0.091961995,
2001-12-15,47.75,-101.25,-0.9071324,-8.705026,-4.806079,0.0,0.0,0.0,,0.0,-2.0096016,3.0,-1.1300001,-1.01,266.945,0.006,367.129,-3.888,9.544,95.378,-1.0903015,2.712347,5.9703297e-11,,0.042268,
2001-02-23,35.25,-90.25,10.39235,1.9693604,6.1808553,0.0,0.0,0.0,,0.0,-3.6079981,2.0,0.08319875,0.16999714,277.828,0.0055,736.3565,-34.716,-24.71875,83.30525,-2.407589,-1.355217,1.8534353e-10,,0.034221,
2001-11-09,36.25,-84.75,18.507364,2.5135763,10.51047,0.0,0.0,0.0,,0.0,-2.69841,3.0,-1.01,-0.9500063,286.499,0.0,319.916,-22.825,-47.578,67.803,-0.052986145,-3.4193115,3.9208907e-10,1.1710526,0.48028898,18.958231
2001-01-06,39.75,-87.75,2.5249784,-10.3008175,-3.8879194,0.0,0.0,0.0,,0.0,-2.01559,3.0,-1.038802,-0.7556032,264.80775,0.0015,672.02925,-2.37225,10.36,93.609,2.4922123,1.6364689,1.335832e-10,,-0.023911001,
2001-08-18,40.25,-114.25,35.255077,15.245288,25.250183,0.0,0.0,0.0,,0.0,-1.9895935,4.0,-0.7483921,-0.74599624,303.26300000000003,0.0,472.596,-19.753500000000003,-91.328,18.65,3.0305583,2.394407,2.02227035e-09,0.179,0.091939,93.75373
2001-06-29,47.75,-105.25,29.254972,16.554409,22.90469,0.0,0.0,0.0,,0.0,0.17600007,5.0,0.50840247,0.30799884,299.8575,0.087,381.57175,-94.5595,-75.54050000000001,49.36875,5.107729,-0.8928803,4.8415744e-10,1.0274138,0.443513,38.425827
2001-10-21,37.25,-109.25,17.438364,5.9078608,11.673113,0.0,0.0,0.0,,0.0,-0.7599996,5.0,-0.49199665,-0.246795,289.25,0.002,473.701,-8.703,-25.754,18.248,-0.91475487,1.0107857,5.2975252e-10,,0.048962,51.071896
2001-03-03,40.25,-81.75,7.941637,0.6592436,4.3004403,0.0,0.0,0.0,,0.0,-1.895997,4.0,-0.60080194,-0.53999996,278.15250000000003,0.0,555.21,-30.8,-42.445,78.873,1.8059063,0.51563454,2.4723859e-10,0.29200003,0.265411,
2001-08-26,45.25,-108.25,32.63795,12.617584,22.627768,0.0,0.0,0.0,,0.0,-2.558796,3.0,-0.068803355,-0.061201815,299.8615,0.0,426.19775,-17.353749999999998,-81.60300000000001,21.89275,-1.2212029,-1.5968761,1.66660295e-09,0.6977812,0.31778604,61.700077
2001-12-02,30.25,-97.25,16.332338,14.136003,15.234171,0.0,0.0,0.0,,0.0,2.790398,7.0,0.4699998,0.4699998,288.3065,2.3680000000000003,529.5260000000001,-14.8055,-9.956499999999998,91.992,-1.223793,0.23103714,3.34976085e-10,,0.01266,
2001-03-24,48.25,-92.25,-9.24085,-17.321177,-13.2810135,0.0,0.0,0.0,,0.0,0.6484002,5.0,0.38999987,0.76759744,261.224,0.007,413.569,-51.239,-64.271,70.319,6.9486713,-5.9062786,4.681508e-11,,0.054631002,
2001-09-13,29.75,-91.75,31.486282,24.369383,27.927834,0.0,0.0,0.0,,0.0,2.4679992,7.0,1.4091973,1.4499998,301.1313333333333,0.0953333333333333,717.4115,-134.23566666666667,-13.534666666666666,81.178,-4.893781,-3.1569142,6.0372658e-10,1.9617674,0.4766571,1.5299947
2001-03-02,33.75,-104.75,8.345573,1.7119755,5.0287743,0.0,0.0,0.0,,0.0,2.3807955,7.0,0.9000001,0.96319354,282.146,0.373,418.393,-9.8275,-12.784,59.058,0.2204113,-1.2091732,1.83952505e-10,,0.039688,
2001-12-26,45.75,-109.75,2.769721,-9.371339,-3.300809,0.0,0.0,0.0,,0.0,-2.8079994,3.0,-0.94399524,-1.0531952,266.336,0.0,424.7175,-7.8605,36.8235,55.786,3.6325722,-1.1003876,4.86199275e-11,0.51750004,0.21272199,
2001-11-26,46.75,-89.75,-0.82606673,-2.7829087,-1.8044877,0.0,0.0,0.0,,0.0,-1.3887892,4.0,-0.7700017,-0.50479853,275.54200000000003,0.6005,353.226,-37.837500000000006,-43.6835,87.73400000000001,-3.8947906,-4.833557,1.28651368e-10,,0.009656531,
2001-04-05,35.25,-119.25,17.801224,3.8752975,10.838261,0.0,0.0,0.0,,0.0,1.5620066,6.0,0.83600235,0.7999997,288.276,0.002,358.171,-39.136,-64.602,42.89,1.903559,-2.3348389,8.786518299999998e-10,0.6286667,0.24453898,21.863129
2001-04-14,48.75,-118.25,13.296161,-3.6781912,4.8089848,0.0,0.0,0.0,,0.0,-2.7955856,3.0,-0.6956016,0.2423966,277.506,0.033,453.0755,-51.4115,-66.09349999999999,60.9865,2.7098389,0.08650279,1.9845947e-10,,0.17533627,
2001-04-04,45.25,-98.25,3.5951428,1.3078663,2.4515047,0.0,0.0,0.0,,0.0,1.7380035,6.0,0.032402527,0.51240873,279.321,0.244,421.85,-22.112,-14.408,72.135,-5.8144264,5.38455,4.65313775e-10,,0.002606,
2001-10-04,34.25,-113.75,33.99667,18.87964,26.438156,0.0,0.0,0.0,,0.0,-1.2052038,4.0,-0.8840018,-1.2579871,301.04400000000004,0.0,367.71066666666667,-8.029,-67.75433333333334,41.05266666666667,1.9852238,2.628521,7.3119617e-10,0.13170128,0.129317,53.768555
2001-09-11,34.75,-112.25,32.525574,14.060816,23.293194,0.0,0.0,0.0,,0.0,-0.14600089,5.0,-0.5016007,-0.29640076,299.911,0.001,403.344,-26.136,-86.171,25.205,-2.5325127,2.605541,7.687965299999998e-10,0.71900004,0.239013,75.81002
2001-02-28,30.75,-95.75,20.498684,7.461065,13.979875,0.0,0.0,0.0,,0.0,1.7195991,6.0,0.029999733,0.3199997,291.697,1.72675,565.00575,-63.76925,-51.9945,84.21225000000001,0.5079384,-1.5955429,5.2842454e-10,,-0.0032459996,0.008561837
2001-06-03,42.25,-97.75,19.253408,11.825378,15.539393,0.0,0.0,0.0,,0.0,2.0676012,7.0,0.3199997,0.4699998,289.149,0.168,546.887,-86.196,-56.276,71.77,-2.9274256,2.803545,6.91377615e-10,0.85300004,0.22672601,2.7597532
2001-09-15,32.75,-86.75,26.248886,18.036514,22.1427,0.0,0.0,0.0,,0.0,2.0340009,7.0,0.33679497,0.51679367,296.18833333333333,0.0,623.602,-119.71066666666668,-38.00933333333333,75.28566666666667,-1.9228096,-2.7104015,2.7219775499999998e-09,,0.227402,8.883571
2001-01-10,43.25,-88.25,1.6723393,-8.549703,-3.4386816,0.0,0.0,0.0,,0.0,2.6212056,7.0,-0.60079855,-0.60720134,264.06,0.001,542.6625,-2.6710000000000003,31.539,92.763,6.3614063,3.7206478,1.8674727e-10,,-0.07309569,
2001-08-19,30.75,-82.25,32.709206,22.580257,27.644732,0.0,0.0,0.0,,0.0,-2.5404046,3.0,0.53999996,0.62999964,303.0735,2.4085,343.98350000000005,-139.8555,-33.079,76.868,3.6871943,3.0094986,4.689676899999998e-10,,0.217623,0.6066312
2001-07-15,44.25,-94.25,29.926779,18.328894,24.127836,0.0,0.0,0.0,,0.0,2.2864106,7.0,-0.1867983,-0.37319875,296.569,0.001,554.989,-180.855,-24.054,76.263,-0.44166625,4.280793,1.5240521e-09,,0.46199194,39.108814
2001-02-02,44.25,-95.75,-13.421077,-27.44064,-20.430859,0.0,0.0,0.0,,0.0,-1.3592017,4.0,0.57599974,0.7999997,249.455,0.012,492.406,-8.009,-2.668,83.582,2.7440224,0.7684822,1.050869735e-10,,-0.0024599999,
2001-06-30,37.25,-118.25,34.19508,11.642607,22.918842,0.0,1.0,0.0,,0.0,-1.2764097,4.0,0.22079004,-0.41040874,298.6365,0.001,510.9295,-37.2805,-104.6945,21.301,-0.2821653,3.3365674,3.8234229e-10,0.42748457,0.24130099,74.476326
2001-07-20,42.75,-100.25,34.334927,18.122211,26.228569,1.0,1.0,0.0,,0.0,2.2376,7.0,-0.6224035,-0.17000307,304.847,0.001,214.133,-121.249,-64.403,60.054,-1.9117088,4.068363,7.261341e-10,1.5657573,0.541179,48.695683
2001-02-16,38.25,-75.75,9.12734,5.442019,7.2846794,0.0,0.0,0.0,,0.0,0.79120255,5.0,-0.38999987,0.045602657,280.6175,0.756,721.7135000000001,-15.853000000000002,-12.347,91.557,-2.771288,-0.57852364,7.97717445e-10,,0.011766356,
2001-02-22,47.75,-88.75,-7.03883,-23.368534,-15.203682,0.0,0.0,0.0,,0.0,,,,,254.893,0.1993333333333333,,-9.244666666666667,-1.1093333333333335,80.92666666666666,1.2794056,2.2493687,1.74724505e-10,,0.052111108,
2001-01-16,40.25,-83.25,1.3035403,-1.8464365,-0.27144808,0.0,0.0,0.0,,0.0,-2.2595997,3.0,-1.69,-1.1300001,272.7083333333333,0.0076666666666666,623.8953333333334,-16.644333333333332,-0.8083333333333332,91.65533333333332,5.2699146,1.1310501,2.5134588500000004e-10,,0.015017,
2001-05-28,32.75,-110.75,32.47614,16.885765,24.680952,0.0,0.0,0.0,,0.0,2.8496025,7.0,1.0739965,0.8996026,299.87966666666665,0.001,400.8836666666666,-38.34966666666667,-118.32266666666663,21.31533333333333,1.3671993,1.1282958,7.239513e-10,0.62828857,0.32434398,88.16794
2001-01-15,32.75,-94.75,14.318849,-1.1975397,6.5606546,0.0,0.0,0.0,,0.0,1.4043983,6.0,1.6323963,1.69,280.083,0.013,556.447,-37.818666666666665,-25.852,72.43033333333334,-0.2822857,-1.0480788,1.49839485e-10,,0.224274,
2001-08-08,41.75,-102.75,36.439735,14.861824,25.65078,1.0,1.0,0.0,,0.0,0.6075988,5.0,-0.51040655,-0.520802,304.872,0.0,340.74850000000004,-48.4555,-100.8185,41.5895,-1.7505417,5.353676,1.5272881999999996e-09,0.9391529,0.41602698,63.03841
2001-01-22,42.25,-86.25,-0.70382166,-9.626421,-5.165121,0.0,0.0,0.0,,0.0,-2.6844199,3.0,-0.60720134,-0.046801317,262.5735,0.001,660.8969999999999,-4.529999999999999,6.2545,91.212,1.3862972,2.1184826,9.6988187e-11,,0.0025550001,
2001-02-04,46.75,-122.25,9.130674,4.142985,6.6368294,0.0,0.0,0.0,,0.0,-2.1591809,3.0,-2.0900002,-2.0900002,277.584,1.396,809.712,-25.312,6.793,89.185,4.0129604,5.197304,1.058687375e-10,,0.0050427164,
2001-01-13,40.25,-78.75,5.1380324,-6.575423,-0.71869516,0.0,0.0,0.0,,0.0,-0.9876083,5.0,-1.7860068,-1.1372056,269.55833333333334,0.0,448.554,-6.652666666666666,5.979333333333334,73.34733333333334,0.45334053,1.1083698,2.4242311e-10,,0.005369,
2001-01-12,40.25,-123.75,8.794082,-1.4885253,3.6527781,0.0,0.0,0.0,,0.0,-0.6175988,5.0,-1.01,-0.939603,279.6923333333333,0.081,462.2925,-37.453,-0.945,82.149,-2.1956387,-2.9316902,8.9308165e-11,0.93666,0.407509,
2001-08-10,44.75,-106.75,29.9111,9.538274,19.724688,0.0,0.0,0.0,,0.0,-2.6992,3.0,-1.1648061,-0.7856018,299.97,0.025,414.686,-2.433,-138.24,41.075,-1.2415739,-0.76558566,2.18884025e-09,0.55687916,0.309817,25.460503
2001-02-15,41.25,-106.75,-4.4336977,-14.907378,-9.670538,0.0,0.0,0.0,,0.0,-1.3936093,4.0,-0.6740039,0.14359047,261.887,0.199,522.707,-12.037,21.397,79.225,8.151131,2.0995903,1.6264379e-10,,0.051868998,
2001-11-08,30.75,-100.25,25.419294,9.820411,17.619852,0.0,0.0,0.0,,0.0,-0.16805585,5.0,-0.23520538,-0.045204587,294.462,0.02,332.813,-1.7195,-58.384,67.92349999999999,1.2002811,3.883871,8.5207425e-10,,0.12177099,29.629477
2001-02-03,41.25,-109.75,2.516771,-5.298315,-1.390772,0.0,0.0,0.0,,0.0,-1.2947994,4.0,-0.83159506,-0.13079225,267.945,0.035,516.414,-9.676,19.218000000000004,84.76750000000001,5.8414593,-4.2637005,1.53949425e-10,,-0.0004940004,
2001-08-12,39.75,-100.25,34.447292,15.849009,25.148151,0.0,0.0,0.0,,0.0,-0.41517195,5.0,-0.71000004,-0.6883985,302.13925,0.008,396.21825,-81.71725,-83.20275000000001,60.31275,-0.35003734,3.8623147,1.69326505e-09,0.93652385,0.348877,33.880142
2001-06-26,34.25,-102.75,32.729797,16.498493,24.614145,0.0,0.0,0.0,,0.0,1.790795,6.0,-0.57760787,-0.53999996,304.899,0.0,296.44,-32.225,-149.593,44.377,-0.29818344,6.494705,5.399641300000001e-10,0.6771216,0.329724,63.25276
2001-09-24,45.25,-101.75,22.202423,3.0941327,12.648278,0.0,0.0,0.0,,0.0,-0.69200057,5.0,0.8839906,0.53999996,285.759,0.001,353.262,-18.4425,-70.72399999999999,61.97,-3.9349976,4.1864295,1.8911996999999998e-10,0.47496003,0.295808,51.315956
2001-05-31,36.75,-104.75,24.108076,3.2135413,13.660809,0.0,0.0,0.0,,0.0,2.0756106,7.0,0.15320177,-0.03000021,291.4925,0.1124999999999999,617.572,-101.614,-67.3195,50.0175,-0.06533623,-0.64985466,5.9918883e-10,,0.19851398,19.365505
2001-05-05,34.75,-88.75,26.911161,13.450132,20.180647,0.0,0.0,0.0,,0.0,-2.6963959,3.0,0.17000008,0.288003,295.1725,0.0,678.6745,-124.126,-26.4545,69.3255,-0.35235023,2.3574848,1.16368025e-09,,0.115906,14.134221
2001-01-03,39.75,-122.25,18.505844,0.22344194,9.364643,0.0,0.0,0.0,,0.0,-0.9900007,5.0,-0.9000001,-0.53999996,281.78,0.001,476.822,-9.845,3.896,38.848,-0.6038494,-1.5232792,3.7086631e-10,0.6266042,0.33728302,7.7026353
2001-11-11,28.25,-98.25,26.861923,14.189926,20.525925,0.0,0.0,0.0,,0.0,-0.6384003,5.0,0.71000004,0.53999996,297.6695,0.001,376.79275,-37.62525,-64.31625,71.95025,-3.8278866,2.6527596,1.1187752999999999e-09,,0.18796958,31.186039
2001-12-23,35.75,-117.75,13.297365,8.059408,10.678387,0.0,0.0,0.0,,0.0,-0.29359564,5.0,-0.21200024,0.17279522,276.936,0.005,513.8,-6.003,12.253,72.666,3.0046444,-1.73773,1.015255675e-10,,0.061163,
2001-01-24,37.75,-120.25,11.897184,1.4613904,6.6792874,0.0,0.0,0.0,,0.0,-1.0271976,4.0,-0.52080196,-0.53999996,281.631,4.384,516.075,-26.081,-11.526,89.187,3.09791,5.0758705,1.129921175e-10,,0.019040998,
2001-07-03,30.25,-94.25,31.961533,21.736074,26.848804,0.0,0.0,0.0,,0.0,-1.3180015,4.0,0.62999964,0.71000004,299.9936666666667,1.483666666666667,681.3213333333333,-117.46133333333334,-8.792333333333334,80.75733333333334,-0.7602005,1.0476074,1.7950683e-09,,0.24351943,0.6008075
2001-03-11,33.75,-87.25,19.208052,1.8067023,10.507377,0.0,0.0,0.0,,0.0,-3.1079981,2.0,-0.348,-0.22320187,281.39000000000004,0.2136666666666666,584.5010000000001,-53.545,-38.689,64.801,0.47182083,1.1051407,5.9246758e-10,,0.153699,3.3336585
2001-11-10,36.75,-97.25,21.138746,3.8052242,12.471985,0.0,0.0,0.0,,0.0,-2.449199,3.0,-0.6008019,-0.50400364,284.227,0.0,449.5615,-28.777,-23.8795,59.586,1.620184,2.5112152,4.31689685e-10,0.65478003,0.40129495,10.412203
2001-07-20,29.75,-98.25,37.150036,24.578201,30.864119,0.0,0.0,0.0,,0.0,1.475597,6.0,-1.01,-0.9000001,310.84,0.001,418.171,-0.367,-188.348,54.351,-1.1968651,5.255863,4.04322635e-10,1.3187,0.39400575,42.565792
2001-06-17,35.25,-79.75,31.194973,17.516619,24.355797,0.0,0.0,0.0,,0.0,-2.596,3.0,0.11881126,0.091206394,299.40175,0.3515,440.03225,-184.24125,-37.63975,64.92075,0.77861404,-4.67153,8.523396500000001e-10,3.451782,0.71244395,29.733232
2001-07-07,39.75,-92.25,34.508583,25.618652,30.063618,1.0,1.0,0.0,,0.0,2.004399,7.0,0.3007984,0.23999977,301.699,0.001,624.6914999999999,-210.847,-4.3875,78.8785,4.60614,4.9614,1.44628755e-09,1.9064445,0.588107,14.469355
2001-12-18,45.75,-83.75,4.2200937,0.030370556,2.1252322,0.0,0.0,0.0,,0.0,,,,,275.134,0.005,,-3.2270000000000003,-3.721,93.3975,6.448805,-2.7069683,1.5417961e-10,,0.024010416,
2001-05-17,45.25,-111.75,16.750273,-2.7240794,7.013097,0.0,0.0,0.0,,0.0,-1.4219961,4.0,-2.0900002,-2.0900002,280.5965,0.025,647.5765,-79.8305,-87.0855,56.563500000000005,3.3247013,0.3899032,3.6589547999999997e-10,0.8994543,0.34122297,15.148641
2001-03-07,29.75,-99.75,20.469568,7.2462864,13.857927,0.0,0.0,0.0,,0.0,3.5299978,8.0,0.8075942,1.0099998,288.55125,0.0,473.7945,-61.89325,-62.02375,70.624,-1.8881681,4.585209,5.828480999999998e-10,,0.054568,7.3398433
2001-07-22,45.75,-109.25,27.860735,14.599919,21.230328,0.0,0.0,0.0,,0.0,-2.2455947,3.0,-0.1979971,-0.7591927,300.2855,0.046,394.0395,-52.6355,-104.244,41.2545,-0.3287121,-1.8802395,9.597497e-10,0.7244342,0.247039,30.621195
