region,year,extreme_type,ground_truth,llm_prediction,regression_prediction,llm_diff,regression_diff,llm_confidence,parse_ok,parse_error
N18,2021,c41,1.0,0.0,1.12431606266448,-1.0,0.12431606266447992,0.3,True,
N18,2021,c42,0.0,0.0,0.468476297067564,0.0,0.468476297067564,0.2,True,
N18,2021,c43,0.0,0.0,0.153296817388304,0.0,0.153296817388304,0.1,True,
N18,2021,c44,0.0,0.0,0.0175478561400625,0.0,0.0175478561400625,0.1,True,
N18,2022,c11,0.0,0.0,0.0438993495499533,0.0,0.0438993495499533,0.9,True,
N18,2022,c12,0.0,0.0,0.270264329921691,0.0,0.270264329921691,0.8,True,
N18,2022,c13,0.0,0.0,0.620969573401525,0.0,0.620969573401525,0.7,True,
N18,2022,c14,0.0,0.0,0.907554720238064,0.0,0.907554720238064,0.6,True,
N18,2022,c21,0.0,0.0,0.170922664122016,0.0,0.170922664122016,0.7,True,
N18,2022,c22,1.0,0.0,0.416470427004657,-1.0,-0.583529572995343,0.6,True,
N18,2022,c23,0.0,1.0,0.450880719552713,1.0,0.450880719552713,0.5,True,
N18,2022,c24,1.0,1.0,0.436113398847924,0.0,-0.563886601152076,0.4,True,
N18,2022,c31,0.0,0.0,0.474311215667276,0.0,0.474311215667276,0.5,True,
N18,2022,c32,3.0,0.0,0.580473003475416,-3.0,-2.419526996524584,0.4,True,
N18,2022,c33,3.0,0.0,0.437588374385845,-3.0,-2.562411625614155,0.3,True,
N18,2022,c34,0.0,0.0,0.203380317295471,0.0,0.203380317295471,0.2,True,
N18,2022,c41,3.0,0.0,1.12646866125125,-3.0,-1.87353133874875,0.3,True,
N18,2022,c42,0.0,0.0,0.478190921514925,0.0,0.478190921514925,0.2,True,
N18,2022,c43,0.0,0.0,0.157304394641453,0.0,0.157304394641453,0.1,True,
N18,2022,c44,0.0,0.0,0.0187579622969221,0.0,0.0187579622969221,0.1,True,
N18,2023,c11,0.0,0.0,0.0415477817448117,0.0,0.0415477817448117,0.9,True,
N18,2023,c12,0.0,0.0,0.260222852496515,0.0,0.260222852496515,0.8,True,
N18,2023,c13,0.0,0.0,0.598593731354668,0.0,0.598593731354668,0.7,True,
N18,2023,c14,0.0,0.0,0.876385352691375,0.0,0.876385352691375,0.6,True,
N18,2023,c21,0.0,0.0,0.164649639570353,0.0,0.164649639570353,0.5,True,
N18,2023,c22,1.0,0.0,0.416875661391685,-1.0,-0.5831243386083149,0.4,True,
N18,2023,c23,0.0,1.0,0.45941556650732,1.0,0.45941556650732,0.3,True,
N18,2023,c24,2.0,1.0,0.462636949845859,-1.0,-1.5373630501541409,0.2,True,
N18,2023,c31,0.0,0.0,0.475260544844009,0.0,0.475260544844009,0.1,True,
N18,2023,c32,0.0,1.0,0.591655981619666,1.0,0.591655981619666,0.0,True,
N18,2023,c33,0.0,0.0,0.446987552941144,0.0,0.446987552941144,0.0,True,
N18,2023,c34,0.0,0.0,0.209498703837382,0.0,0.209498703837382,0.0,True,
N18,2023,c41,1.0,0.0,1.12862538117083,-1.0,0.12862538117083,0.0,True,
N18,2023,c42,0.0,0.0,0.48810699463481,0.0,0.48810699463481,0.0,True,
N18,2023,c43,0.0,0.0,0.16141674038043,0.0,0.16141674038043,0.0,True,
N18,2023,c44,0.0,0.0,0.0200515177879443,0.0,0.0200515177879443,0.0,True,
N18,2024,c11,0.0,0.0,0.0393221809801587,0.0,0.0393221809801587,0.9,True,
N18,2024,c12,0.0,0.0,0.250554458966314,0.0,0.250554458966314,0.8,True,
N18,2024,c13,0.0,0.0,0.577024174074007,0.0,0.577024174074007,0.7,True,
N18,2024,c14,0.0,0.0,0.84628647648983,0.0,0.84628647648983,0.6,True,
N18,2024,c21,0.0,0.0,0.158606840993856,0.0,0.158606840993856,0.7,True,
N18,2024,c22,0.0,0.0,0.4172812900802,0.0,0.4172812900802,0.6,True,
N18,2024,c23,0.0,1.0,0.468111971961504,1.0,0.468111971961504,0.5,True,
N18,2024,c24,1.0,1.0,0.490773610551953,0.0,-0.509226389448047,0.4,True,
N18,2024,c31,0.0,0.0,0.476211774093639,0.0,0.476211774093639,0.5,True,
N18,2024,c32,0.0,1.0,0.603054403030746,1.0,0.603054403030746,0.4,True,
N18,2024,c33,0.0,0.0,0.456588621132196,0.0,0.456588621132196,0.3,True,
N18,2024,c34,0.0,0.0,0.215801152703386,0.0,0.215801152703386,0.2,True,
N18,2024,c41,1.0,0.0,1.13078623031385,-1.0,0.13078623031385006,0.3,True,
N18,2024,c42,0.0,1.0,0.498228693795874,1.0,0.498228693795874,0.2,True,
N18,2024,c43,0.0,0.0,0.165636593525766,0.0,0.165636593525766,0.1,True,
N18,2024,c44,0.0,0.0,0.021434277307734,0.0,0.021434277307734,0.1,True,
N2,2019,c11,0.0,0.0,0.05668846193005,0.0,0.05668846193005,0.9,True,
N2,2019,c12,0.0,0.0,0.331454926721495,0.0,0.331454926721495,0.8,True,
N2,2019,c13,0.0,0.0,0.758910649410302,0.0,0.758910649410302,0.7,True,
N2,2019,c14,0.0,0.0,1.1033462040697,0.0,1.1033462040697,0.6,True,
N2,2019,c21,0.0,0.0,0.209325490498849,0.0,0.209325490498849,0.7,True,
N2,2019,c22,0.0,1.0,0.454593172450413,1.0,0.454593172450413,0.5,True,
N2,2019,c23,0.0,0.0,0.466589966629644,0.0,0.466589966629644,0.6,True,
N2,2019,c24,1.0,0.0,0.39992875230433,-1.0,-0.60007124769567,0.5,True,
N2,2019,c31,0.0,0.0,0.516135996748256,0.0,0.516135996748256,0.6,True,
N2,2019,c32,2.0,0.0,0.600103533577319,-2.0,-1.399896466422681,0.5,True,
N2,2019,c33,1.0,0.0,0.449451329363775,-1.0,-0.550548670636225,0.4,True,
N2,2019,c34,1.0,0.0,0.203703043625488,-1.0,-0.796296956374512,0.3,True,
N2,2019,c41,2.0,0.0,1.22611971278146,-2.0,-0.77388028721854,0.5,True,
N2,2019,c42,0.0,0.0,0.492227723159399,0.0,0.492227723159399,0.4,True,
N2,2019,c43,1.0,0.0,0.159376234194334,-1.0,-0.840623765805666,0.3,True,
N2,2019,c44,0.0,0.0,0.016811510481399,0.0,0.016811510481399,0.2,True,
N2,2020,c11,0.0,0.0,0.0536518164361114,0.0,0.0536518164361114,0.9,True,
N2,2020,c12,0.0,0.0,0.319139956539889,0.0,0.319139956539889,0.8,True,
N2,2020,c13,0.0,0.0,0.731564277629372,0.0,0.731564277629372,0.7,True,
N2,2020,c14,0.0,0.0,1.0654525073052,0.0,1.0654525073052,0.6,True,
N2,2020,c21,0.0,0.0,0.201643045646182,0.0,0.201643045646182,0.7,True,
N2,2020,c22,0.0,1.0,0.455035501061618,1.0,0.455035501061618,0.5,True,
N2,2020,c23,2.0,0.0,0.475422178305695,-2.0,-1.524577821694305,0.6,True,
N2,2020,c24,3.0,0.0,0.424251624945496,-3.0,-2.575748375054504,0.5,True,
N2,2020,c31,1.0,0.0,0.517169037807987,-1.0,-0.48283096219201305,0.6,True,
N2,2020,c32,1.0,0.0,0.611664699488744,-1.0,-0.388335300511256,0.5,True,
N2,2020,c33,0.0,0.0,0.459105318235248,0.0,0.459105318235248,0.4,True,
N2,2020,c34,1.0,0.0,0.209831138896643,-1.0,-0.790168861103357,0.3,True,
N2,2020,c41,0.0,1.0,1.22846722310226,1.0,1.22846722310226,0.4,True,
N2,2020,c42,0.0,0.0,0.502434872385529,0.0,0.502434872385529,0.3,True,
N2,2020,c43,0.0,0.0,0.163542743204315,0.0,0.163542743204315,0.2,True,
N2,2020,c44,0.0,0.0,0.0179708379899717,0.0,0.0179708379899717,0.1,True,
N2,2021,c11,0.0,0.0,0.050777835716307,0.0,0.050777835716307,0.9,True,
N2,2021,c12,0.0,0.0,0.307282540246752,0.0,0.307282540246752,0.8,True,
N2,2021,c13,0.0,0.0,0.705203297277805,0.0,0.705203297277805,0.7,True,
N2,2021,c14,0.0,0.0,1.0288602445323,0.0,1.0288602445323,0.6,True,
N2,2021,c21,0.0,0.0,0.194242553835992,0.0,0.194242553835992,0.7,True,
N2,2021,c22,0.0,1.0,0.455478260067762,1.0,0.455478260067762,0.5,True,
N2,2021,c23,1.0,0.0,0.48442157738111,-1.0,-0.51557842261889,0.6,True,
N2,2021,c24,1.0,0.0,0.450053766406696,-1.0,-0.5499462335933041,0.5,True,
N2,2021,c31,1.0,0.0,0.518204146489116,-1.0,-0.48179585351088405,0.6,True,
N2,2021,c32,0.0,0.0,0.623448594562311,0.0,0.623448594562311,0.5,True,
N2,2021,c33,1.0,0.0,0.468966669940116,-1.0,-0.531033330059884,0.4,True,
N2,2021,c34,0.0,0.0,0.216143588564198,0.0,0.216143588564198,0.3,True,
N2,2021,c41,1.0,1.0,1.23081922793093,0.0,0.23081922793093002,0.4,True,
N2,2021,c42,1.0,0.0,0.512853683593343,-1.0,-0.48714631640665695,0.3,True,
N2,2021,c43,0.0,0.0,0.167818175589339,0.0,0.167818175589339,0.2,True,
N2,2021,c44,0.0,0.0,0.0192101131197662,0.0,0.0192101131197662,0.1,True,
N2,2022,c11,0.0,0.0,0.0480578062646323,0.0,0.0480578062646323,0.9,True,
N2,2022,c12,0.0,0.0,0.295865677755381,0.0,0.295865677755381,0.8,True,
N2,2022,c13,0.0,0.0,0.679792201039426,0.0,0.679792201039426,0.7,True,
N2,2022,c14,0.0,0.0,0.993524718859983,0.0,0.993524718859983,0.6,True,
N2,2022,c21,0.0,0.0,0.187113667123103,0.0,0.187113667123103,0.7,True,
N2,2022,c22,0.0,1.0,0.455921449887628,1.0,0.455921449887628,0.5,True,
N2,2022,c23,1.0,0.0,0.493591328592825,-1.0,-0.5064086714071749,0.6,True,
N2,2022,c24,2.0,1.0,0.477425142880418,-1.0,-1.522574857119582,0.4,True,
N2,2022,c31,0.0,0.0,0.519241326929967,0.0,0.519241326929967,0.5,True,
N2,2022,c32,2.0,0.0,0.635459509738919,-2.0,-1.364540490261081,0.4,True,
N2,2022,c33,0.0,0.0,0.47903983852792,0.0,0.47903983852792,0.3,True,
N2,2022,c34,1.0,0.0,0.222645938648893,-1.0,-0.777354061351107,0.2,True,
N2,2022,c41,1.0,1.0,1.2331757358726,0.0,0.2331757358726001,0.4,True,
N2,2022,c42,1.0,0.0,0.523488545941217,-1.0,-0.47651145405878303,0.3,True,
N2,2022,c43,0.0,0.0,0.172205378889544,0.0,0.172205378889544,0.2,True,
N2,2022,c44,0.0,0.0,0.0205348490860662,0.0,0.0205348490860662,0.1,True,
N2,2023,c11,0.0,0.0,0.0454834813337118,0.0,0.0454834813337118,0.95,True,
N2,2023,c12,0.0,0.0,0.284873000605104,0.0,0.284873000605104,0.95,True,
N2,2023,c13,0.0,0.0,0.655296761058652,0.0,0.655296761058652,0.95,True,
N2,2023,c14,0.0,0.0,0.95940276848244,0.0,0.95940276848244,0.95,True,
N2,2023,c21,1.0,0.0,0.18024641734178,-1.0,-0.81975358265822,0.95,True,
N2,2023,c22,0.0,1.0,0.456365070940405,1.0,0.456365070940405,0.95,True,
N2,2023,c23,0.0,0.0,0.502934656583963,0.0,0.502934656583963,0.95,True,
N2,2023,c24,1.0,0.0,0.506461192124346,-1.0,-0.49353880787565396,0.95,True,
N2,2023,c31,0.0,0.0,0.520280583277145,0.0,0.520280583277145,0.95,True,
N2,2023,c32,1.0,0.0,0.647701818625671,-1.0,-0.352298181374329,0.95,True,
N2,2023,c33,0.0,0.0,0.489329373718942,0.0,0.489329373718942,0.95,True,
N2,2023,c34,0.0,0.0,0.22934390201504,0.0,0.22934390201504,0.95,True,
N2,2023,c41,2.0,0.0,1.23553675554886,-2.0,-0.7644632444511399,0.95,True,
N2,2023,c42,2.0,0.0,0.53434393960392,-2.0,-1.46565606039608,0.95,True,
N2,2023,c43,0.0,0.0,0.176707275087164,0.0,0.176707275087164,0.95,True,
N2,2023,c44,0.0,0.0,0.0219509392973655,0.0,0.0219509392973655,0.95,True,
N2,2024,c11,0.0,0.0,0.0430470559318182,0.0,0.0430470559318182,0.95,True,
N2,2024,c12,0.0,0.0,0.274288748493672,0.0,0.274288748493672,0.95,True,
N2,2024,c13,0.0,0.0,0.631683982836772,0.0,0.631683982836772,0.95,True,
N2,2024,c14,0.0,0.0,0.926452713957578,0.0,0.926452713957578,0.95,True,
N2,2024,c21,0.0,0.0,0.173631202167464,0.0,0.173631202167464,0.95,True,
N2,2024,c22,0.0,1.0,0.456809123645693,1.0,0.456809123645693,0.95,True,
N2,2024,c23,1.0,1.0,0.512454847037816,0.0,-0.48754515296218404,0.95,True,
N2,2024,c24,0.0,2.0,0.537263156231092,2.0,0.537263156231092,0.95,True,
N2,2024,c31,0.0,1.0,0.521321919685557,1.0,0.521321919685557,0.95,True,
N2,2024,c32,1.0,2.0,0.660179979088459,1.0,-0.33982002091154095,0.95,True,
N2,2024,c33,0.0,1.0,0.499839922959178,1.0,0.499839922959178,0.95,True,
N2,2024,c34,0.0,1.0,0.236243363389759,1.0,0.236243363389759,0.95,True,
N2,2024,c41,0.0,2.0,1.23790229559779,2.0,1.23790229559779,0.95,True,
N2,2024,c42,1.0,1.0,0.545424437659998,0.0,-0.45457556234000196,0.95,True,
N2,2024,c43,1.0,1.0,0.181326862552645,0.0,-0.818673137447355,0.95,True,
N2,2024,c44,0.0,0.0,0.0234646835736221,0.0,0.0234646835736221,0.95,True,
N20,2019,c11,0.0,0.0,0.0535117675526659,0.0,0.0535117675526659,0.9,True,
N20,2019,c12,0.0,0.0,0.31288093536199,0.0,0.31288093536199,0.8,True,
N20,2019,c13,0.0,0.0,0.716382997206695,0.0,0.716382997206695,0.7,True,
N20,2019,c14,0.0,0.0,1.04151715520432,0.0,1.04151715520432,0.6,True,
N20,2019,c21,0.0,0.0,0.197595359074021,0.0,0.197595359074021,0.5,True,
N20,2019,c22,0.0,1.0,0.429118789732068,1.0,0.429118789732068,0.4,True,
N20,2019,c23,3.0,0.0,0.440443310448266,-3.0,-2.559556689551734,0.3,True,
N20,2019,c24,3.0,1.0,0.377517641197328,-2.0,-2.6224823588026718,0.2,True,
N20,2019,c31,1.0,0.0,0.487212892063234,-1.0,-0.5127871079367661,0.1,True,
N20,2019,c32,2.0,0.0,0.566475076285327,-2.0,-1.433524923714673,0.0,True,
N20,2019,c33,0.0,0.0,0.424265084010012,0.0,0.424265084010012,0.0,True,
N20,2019,c34,1.0,0.0,0.192287981524499,-1.0,-0.807712018475501,0.0,True,
N20,2019,c41,1.0,0.0,1.15741071160237,-1.0,0.15741071160236997,0.0,True,
N20,2019,c42,0.0,0.0,0.464644384551933,0.0,0.464644384551933,0.0,True,
N20,2019,c43,0.0,0.0,0.150445147165045,0.0,0.150445147165045,0.0,True,
N20,2019,c44,0.0,0.0,0.0158694311057495,0.0,0.0158694311057495,0.0,True,
N20,2020,c11,0.0,0.0,0.050645288867603,0.0,0.050645288867603,0.9,True,
N20,2020,c12,0.0,0.0,0.301256068513613,0.0,0.301256068513613,0.8,True,
N20,2020,c13,0.0,0.0,0.690569054821813,0.0,0.690569054821813,0.7,True,
N20,2020,c14,0.0,1.0,1.00574693629319,1.0,1.00574693629319,0.6,True,
N20,2020,c21,0.0,0.0,0.190343421215848,0.0,0.190343421215848,0.7,True,
N20,2020,c22,0.0,1.0,0.429536331239085,1.0,0.429536331239085,0.5,True,
N20,2020,c23,0.0,0.0,0.44878058477347,0.0,0.44878058477347,0.6,True,
N20,2020,c24,1.0,1.0,0.400477514559094,0.0,-0.599522485440906,0.4,True,
N20,2020,c31,1.0,0.0,0.488188043816847,-1.0,-0.511811956183153,0.5,True,
N20,2020,c32,1.0,1.0,0.577388380365678,0.0,-0.42261161963432203,0.3,True,
N20,2020,c33,0.0,0.0,0.43337808497807,0.0,0.43337808497807,0.2,True,
N20,2020,c34,1.0,0.0,0.198072672068675,-1.0,-0.801927327931325,0.4,True,
N20,2020,c41,0.0,1.0,1.15962667270516,1.0,1.15962667270516,0.2,True,
N20,2020,c42,1.0,0.0,0.474279548007911,-1.0,-0.525720451992089,0.7,True,
N20,2020,c43,0.0,0.0,0.154378174346543,0.0,0.154378174346543,0.4,True,
N20,2020,c44,0.0,0.0,0.016963792498597,0.0,0.016963792498597,0.9,True,
N20,2021,c11,0.0,0.0,0.0479323595872357,0.0,0.0479323595872357,0.9,True,
N20,2021,c12,0.0,0.0,0.290063115259096,0.0,0.290063115259096,0.8,True,
N20,2021,c13,0.0,1.0,0.665685284738686,1.0,0.665685284738686,0.7,True,
N20,2021,c14,0.0,1.0,0.971205221929063,1.0,0.971205221929063,0.6,True,
N20,2021,c21,0.0,0.0,0.183357636383461,0.0,0.183357636383461,0.7,True,
N20,2021,c22,0.0,1.0,0.429954279022672,1.0,0.429954279022672,0.5,True,
N20,2021,c23,1.0,0.0,0.457275677690818,-1.0,-0.542724322309182,0.6,True,
N20,2021,c24,1.0,1.0,0.424833761831007,0.0,-0.575166238168993,0.4,True,
N20,2021,c31,0.0,0.0,0.489165147326988,0.0,0.489165147326988,0.5,True,
N20,2021,c32,0.0,1.0,0.588511932365021,1.0,0.588511932365021,0.3,True,
N20,2021,c33,0.0,0.0,0.442686828631006,0.0,0.442686828631006,0.2,True,
N20,2021,c34,0.0,0.0,0.204031386201983,0.0,0.204031386201983,0.4,True,
N20,2021,c41,1.0,1.0,1.16184687645368,0.0,0.16184687645368,0.2,True,
N20,2021,c42,0.0,0.0,0.484114512382419,0.0,0.484114512382419,0.7,True,
N20,2021,c43,0.0,0.0,0.158414021081226,0.0,0.158414021081226,0.4,True,
N20,2021,c44,0.0,0.0,0.0181336214271221,0.0,0.0181336214271221,0.9,True,
N20,2022,c11,0.0,0.0,0.0453647544909107,0.0,0.0453647544909107,0.9,True,
N20,2022,c12,0.0,0.0,0.279286028158499,0.0,0.279286028158499,0.8,True,
N20,2022,c13,0.0,0.0,0.641698169391573,0.0,0.641698169391573,0.7,True,
N20,2022,c14,0.0,1.0,0.937849819934536,1.0,0.937849819934536,0.6,True,
N20,2022,c21,0.0,0.0,0.176628236507343,0.0,0.176628236507343,0.7,True,
N20,2022,c22,0.0,1.0,0.430372633478145,1.0,0.430372633478145,0.5,True,
N20,2022,c23,0.0,0.0,0.465931576592477,0.0,0.465931576592477,0.6,True,
N20,2022,c24,1.0,1.0,0.450671307701728,0.0,-0.5493286922982721,0.4,True,
N20,2022,c31,0.0,0.0,0.490144206500078,0.0,0.490144206500078,0.5,True,
N20,2022,c32,2.0,1.0,0.599849782769545,-1.0,-1.400150217230455,0.3,True,
N20,2022,c33,0.0,0.0,0.452195519423401,0.0,0.452195519423401,0.2,True,
N20,2022,c34,2.0,0.0,0.210169359158589,-2.0,-1.789830640841411,0.1,True,
N20,2022,c41,4.0,1.0,1.16407133097083,-3.0,-2.83592866902917,0.4,True,
N20,2022,c42,0.0,0.0,0.494153420875231,0.0,0.494153420875231,0.3,True,
N20,2022,c43,0.0,0.0,0.162555375339461,0.0,0.162555375339461,0.2,True,
N20,2022,c44,0.0,0.0,0.019384122158378,0.0,0.019384122158378,0.1,True,
N20,2023,c11,0.0,0.0,0.0429346889604958,0.0,0.0429346889604958,0.95,True,
N20,2023,c12,0.0,0.0,0.268909356003008,0.0,0.268909356003008,0.95,True,
N20,2023,c13,0.0,0.0,0.618575398977217,0.0,0.618575398977217,0.95,True,
N20,2023,c14,0.0,0.0,0.905639987194679,0.0,0.905639987194679,0.95,True,
N20,2023,c21,0.0,0.0,0.17014581201543,0.0,0.17014581201543,0.95,True,
N20,2023,c22,0.0,0.0,0.430791395001204,0.0,0.430791395001204,0.95,True,
N20,2023,c23,0.0,0.0,0.474751325419796,0.0,0.474751325419796,0.95,True,
N20,2023,c24,3.0,0.0,0.478080241810861,-3.0,-2.521919758189139,0.95,True,
N20,2023,c31,0.0,0.0,0.491125225250356,0.0,0.491125225250356,0.95,True,
N20,2023,c32,0.0,0.0,0.61140606009921,0.0,0.61140606009921,0.95,True,
N20,2023,c33,0.0,0.0,0.461908452119413,0.0,0.461908452119413,0.95,True,
N20,2023,c34,0.0,0.0,0.216491983666691,0.0,0.216491983666691,0.95,True,
N20,2023,c41,0.0,0.0,1.16630004439507,0.0,1.16630004439507,0.95,True,
N20,2023,c42,1.0,0.0,0.504400502602162,-1.0,-0.49559949739783804,0.95,True,
N20,2023,c43,0.0,0.0,0.166804995362148,0.0,0.166804995362148,0.95,True,
N20,2023,c44,0.0,0.0,0.0207208578474528,0.0,0.0207208578474528,0.95,True,
N20,2024,c11,0.0,0.0,0.0406347953785105,0.0,0.0406347953785105,0.9,True,
N20,2024,c12,0.0,0.0,0.258918221662396,0.0,0.258918221662396,0.8,True,
N20,2024,c13,0.0,0.0,0.596285827934682,0.0,0.596285827934682,0.7,True,
N20,2024,c14,0.0,0.0,0.874536379889937,0.0,0.874536379889937,0.6,True,
N20,2024,c21,0.0,0.0,0.163901298675913,0.0,0.163901298675913,0.7,True,
N20,2024,c22,0.0,1.0,0.431210563987933,1.0,0.431210563987933,0.5,True,
N20,2024,c23,1.0,0.0,0.483738025733739,-1.0,-0.5162619742662611,0.6,True,
N20,2024,c24,1.0,1.0,0.507156132871014,0.0,-0.492843867128986,0.4,True,
N20,2024,c31,0.0,0.0,0.492108207499898,0.0,0.492108207499898,0.8,True,
N20,2024,c32,0.0,1.0,0.623184972411092,1.0,0.623184972411092,0.4,True,
N20,2024,c33,0.0,0.0,0.471830013732574,0.0,0.471830013732574,0.5,True,
N20,2024,c34,1.0,0.0,0.223004814686487,-1.0,-0.776995185313513,0.3,True,
N20,2024,c41,1.0,1.0,1.16853302488044,0.0,0.16853302488043997,0.6,True,
N20,2024,c42,0.0,1.0,0.514860074376684,1.0,0.514860074376684,0.5,True,
N20,2024,c43,0.0,0.0,0.171165711497772,0.0,0.171165711497772,0.4,True,
N20,2024,c44,0.0,0.0,0.0221497752865107,0.0,0.0221497752865107,0.3,True,
N3,2019,c11,0.0,0.0,0.06747218672884,0.0,0.06747218672884,0.9,True,
N3,2019,c12,0.0,0.0,0.394506888113184,0.0,0.394506888113184,0.8,True,
N3,2019,c13,0.0,0.0,0.903276598167388,0.0,0.903276598167388,0.7,True,
N3,2019,c14,0.0,0.0,1.31323339129236,0.0,1.31323339129236,0.6,True,
N3,2019,c21,1.0,0.0,0.249145030596739,-1.0,-0.750854969403261,0.7,True,
N3,2019,c22,1.0,0.0,0.54106945880941,-1.0,-0.45893054119058996,0.6,True,
N3,2019,c23,1.0,0.0,0.555348377472036,-1.0,-0.444651622527964,0.5,True,
N3,2019,c24,7.0,0.0,0.476006343001621,-7.0,-6.523993656998379,0.4,True,
N3,2019,c31,1.0,0.0,0.61431944287086,-1.0,-0.38568055712913996,0.5,True,
N3,2019,c32,2.0,0.0,0.71425994453912,-2.0,-1.28574005546088,0.4,True,
N3,2019,c33,0.0,0.0,0.534949493916023,0.0,0.534949493916023,0.3,True,
N3,2019,c34,1.0,0.0,0.242453037686779,-1.0,-0.7575469623132209,0.2,True,
N3,2019,c41,0.0,0.0,1.4593618418292,0.0,1.4593618418292,0.3,True,
N3,2019,c42,0.0,0.0,0.585863149561261,0.0,0.585863149561261,0.2,True,
N3,2019,c43,2.0,0.0,0.189694034157577,-2.0,-1.810305965842423,0.1,True,
N3,2019,c44,0.0,0.0,0.0200095281433896,0.0,0.0200095281433896,0.1,True,
N3,2020,c11,0.0,0.0,0.0638578866610567,0.0,0.0638578866610567,0.9,True,
N3,2020,c12,0.0,0.0,0.379849267508152,0.0,0.379849267508152,0.8,True,
N3,2020,c13,0.0,0.0,0.870728184604221,0.0,0.870728184604221,0.7,True,
N3,2020,c14,0.0,0.0,1.26813125768543,0.0,1.26813125768543,0.6,True,
N3,2020,c21,0.0,0.0,0.240001170700296,0.0,0.240001170700296,0.7,True,
N3,2020,c22,2.0,1.0,0.541595930645736,-1.0,-1.458404069354264,0.6,True,
N3,2020,c23,1.0,2.0,0.565860721874156,1.0,-0.43413927812584396,0.5,True,
N3,2020,c24,0.0,1.0,0.504956103654003,1.0,0.504956103654003,0.4,True,
N3,2020,c31,0.0,0.0,0.61554899712066,0.0,0.61554899712066,0.5,True,
N3,2020,c32,2.0,1.0,0.728020366300807,-1.0,-1.271979633699193,0.4,True,
N3,2020,c33,1.0,0.0,0.546439940430834,-1.0,-0.453560059569166,0.3,True,
N3,2020,c34,2.0,1.0,0.24974686740715,-1.0,-1.75025313259285,0.2,True,
N3,2020,c41,0.0,1.0,1.46215591401462,1.0,1.46215591401462,0.3,True,
N3,2020,c42,0.0,1.0,0.598011982941224,1.0,0.598011982941224,0.2,True,
N3,2020,c43,1.0,0.0,0.194653129260134,-1.0,-0.805346870739866,0.1,True,
N3,2020,c44,0.0,0.0,0.0213893920429397,0.0,0.0213893920429397,0.1,True,
N3,2021,c11,0.0,0.0,0.0604371947392858,0.0,0.0604371947392858,0.9,True,
N3,2021,c12,0.0,0.0,0.365736240288622,0.0,0.365736240288622,0.8,True,
N3,2021,c13,0.0,0.0,0.839352611373271,0.0,0.839352611373271,0.7,True,
N3,2021,c14,0.0,0.0,1.22457812707324,0.0,1.22457812707324,0.6,True,
N3,2021,c21,0.0,0.0,0.231192899170218,0.0,0.231192899170218,0.7,True,
N3,2021,c22,0.0,1.0,0.542122914750107,1.0,0.542122914750107,0.5,True,
N3,2021,c23,1.0,2.0,0.576572057376837,1.0,-0.42342794262316297,0.4,True,
N3,2021,c24,1.0,1.0,0.535666531268395,0.0,-0.46433346873160497,0.3,True,
N3,2021,c31,0.0,0.0,0.616781012311052,0.0,0.616781012311052,0.6,True,
N3,2021,c32,0.0,1.0,0.742045886516505,1.0,0.742045886516505,0.4,True,
N3,2021,c33,2.0,1.0,0.558177195967079,-1.0,-1.4418228040329208,0.3,True,
N3,2021,c34,0.0,0.0,0.257260120866226,0.0,0.257260120866226,0.2,True,
N3,2021,c41,1.0,1.0,1.46495533568853,0.0,0.4649553356885301,0.5,True,
N3,2021,c42,1.0,1.0,0.610412742308688,0.0,-0.389587257691312,0.4,True,
N3,2021,c43,0.0,0.0,0.199741867998273,0.0,0.199741867998273,0.3,True,
N3,2021,c44,0.0,0.0,0.0228644118286075,0.0,0.0228644118286075,0.2,True,
N3,2022,c11,0.0,0.0,0.0571997399059232,0.0,0.0571997399059232,0.9,True,
N3,2022,c12,0.0,0.0,0.352147572477775,0.0,0.352147572477775,0.8,True,
N3,2022,c13,0.0,0.0,0.809107616677594,0.0,0.809107616677594,0.7,True,
N3,2022,c14,0.0,0.0,1.18252079997084,0.0,1.18252079997084,0.6,True,
N3,2022,c21,1.0,0.0,0.222707899593861,-1.0,-0.777292100406139,0.7,True,
N3,2022,c22,3.0,1.0,0.542650411620973,-2.0,-2.457349588379027,0.6,True,
N3,2022,c23,2.0,2.0,0.587486150738151,0.0,-1.412513849261849,0.5,True,
N3,2022,c24,1.0,1.0,0.568244706113554,0.0,-0.43175529388644596,0.4,True,
N3,2022,c31,1.0,1.0,0.618015493367584,0.0,-0.381984506632416,0.5,True,
N3,2022,c32,0.0,1.0,0.75634161238362,1.0,0.75634161238362,0.4,True,
N3,2022,c33,0.0,1.0,0.570166561858607,1.0,0.570166561858607,0.3,True,
N3,2022,c34,1.0,1.0,0.264999399092406,0.0,-0.735000600907594,0.2,True,
N3,2022,c41,4.0,2.0,1.46776011709298,-2.0,-2.53223988290702,0.4,True,
N3,2022,c42,1.0,1.0,0.623070651762232,0.0,-0.376929348237768,0.3,True,
N3,2022,c43,0.0,0.0,0.204963639593594,0.0,0.204963639593594,0.2,True,
N3,2022,c44,0.0,0.0,0.0244411494828218,0.0,0.0244411494828218,0.1,True,
N3,2023,c11,0.0,0.0,0.0541357066524878,0.0,0.0541357066524878,0.9,True,
N3,2023,c12,0.0,0.0,0.339063781877695,0.0,0.339063781877695,0.8,True,
N3,2023,c13,0.0,0.0,0.779952461569888,0.0,0.779952461569888,0.7,True,
